I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-82951,-158361,-102791,47550,132149,124675,Spoofed
-82950,-158360,-102790,47551,132150,124676,Spoofed
-82949,-158359,-102789,47552,132151,124677,Spoofed
-82948,-158358,-102788,47553,132152,124678,Spoofed
-82947,-158357,-102787,47554,132153,124679,Spoofed
-82946,-158356,-102786,47555,132154,124680,Spoofed
-82945,-158355,-102785,47556,132155,124681,Spoofed
-82944,-158354,-102784,47557,132156,124682,Spoofed
-82943,-158353,-102783,47558,132157,124683,Spoofed
-82942,-158352,-102782,47559,132158,124684,Spoofed
-82941,-158351,-102781,47560,132159,124685,Spoofed
-82940,-158350,-102780,47561,132160,124686,Spoofed
-82939,-158349,-102779,47562,132161,124687,Spoofed
-82938,-158348,-102778,47563,132162,124688,Spoofed
-82937,-158347,-102777,47564,132163,124689,Spoofed
-82936,-158346,-102776,47565,132164,124690,Spoofed
-82935,-158345,-102775,47566,132165,124691,Spoofed
-82934,-158344,-102774,47567,132166,124692,Spoofed
-82933,-158343,-102773,47568,132167,124693,Spoofed
-82932,-158342,-102772,47569,132168,124694,Spoofed
-82931,-158341,-102771,47570,132169,124695,Spoofed
-82930,-158340,-102770,47571,132170,124696,Spoofed
-82929,-158339,-102769,47572,132171,124697,Spoofed
-82928,-158338,-102768,47573,132172,124698,Spoofed
-82927,-158337,-102767,47574,132173,124699,Spoofed
-82926,-158336,-102766,47575,132174,124700,Spoofed
-82925,-158335,-102765,47576,132175,124701,Spoofed
-82924,-158334,-102764,47577,132176,124702,Spoofed
-82923,-158333,-102763,47578,132177,124703,Spoofed
-82922,-158332,-102762,47579,132178,124704,Spoofed
-82921,-158331,-102761,47580,132179,124705,Spoofed
-82920,-158330,-102760,47581,132180,124706,Spoofed
-82919,-158329,-102759,47582,132181,124707,Spoofed
-82918,-158328,-102758,47583,132182,124708,Spoofed
-82917,-158327,-102757,47584,132183,124709,Spoofed
-82916,-158326,-102756,47585,132184,124710,Spoofed
-82915,-158325,-102755,47586,132185,124711,Spoofed
-82914,-158324,-102754,47587,132186,124712,Spoofed
-82913,-158323,-102753,47588,132187,124713,Spoofed
-82912,-158322,-102752,47589,132188,124714,Spoofed
-82911,-158321,-102751,47590,132189,124715,Spoofed
-82910,-158320,-102750,47591,132190,124716,Spoofed
-82909,-158319,-102749,47592,132191,124717,Spoofed
-82908,-158318,-102748,47593,132192,124718,Spoofed
-82907,-158317,-102747,47594,132193,124719,Spoofed
-82906,-158316,-102746,47595,132194,124720,Spoofed
-82905,-158315,-102745,47596,132195,124721,Spoofed
-82904,-158314,-102744,47597,132196,124722,Spoofed
-82903,-158313,-102743,47598,132197,124723,Spoofed
-82902,-158312,-102742,47599,132198,124724,Spoofed
-82901,-158311,-102741,47600,132199,124725,Spoofed
-82900,-158310,-102740,47601,132200,124726,Spoofed
-82899,-158309,-102739,47602,132201,124727,Spoofed
-82898,-158308,-102738,47603,132202,124728,Spoofed
-82897,-158307,-102737,47604,132203,124729,Spoofed
-82896,-158306,-102736,47605,132204,124730,Spoofed
-82895,-158305,-102735,47606,132205,124731,Spoofed
-82894,-158304,-102734,47607,132206,124732,Spoofed
-82893,-158303,-102733,47608,132207,124733,Spoofed
-82892,-158302,-102732,47609,132208,124734,Spoofed
-82891,-158301,-102731,47610,132209,124735,Spoofed
-82890,-158300,-102730,47611,132210,124736,Spoofed
-82889,-158299,-102729,47612,132211,124737,Spoofed
-82888,-158298,-102728,47613,132212,124738,Spoofed
-82887,-158297,-102727,47614,132213,124739,Spoofed
-82886,-158296,-102726,47615,132214,124740,Spoofed
-82885,-158295,-102725,47616,132215,124741,Spoofed
-82884,-158294,-102724,47617,132216,124742,Spoofed
-82883,-158293,-102723,47618,132217,124743,Spoofed
-82882,-158292,-102722,47619,132218,124744,Spoofed
-82881,-158291,-102721,47620,132219,124745,Spoofed
-82880,-158290,-102720,47621,132220,124746,Spoofed
-82879,-158289,-102719,47622,132221,124747,Spoofed
-82878,-158288,-102718,47623,132222,124748,Spoofed
-82877,-158287,-102717,47624,132223,124749,Spoofed
-82876,-158286,-102716,47625,132224,124750,Spoofed
-82875,-158285,-102715,47626,132225,124751,Spoofed
-82874,-158284,-102714,47627,132226,124752,Spoofed
-82873,-158283,-102713,47628,132227,124753,Spoofed
-82872,-158282,-102712,47629,132228,124754,Spoofed
-82871,-158281,-102711,47630,132229,124755,Spoofed
-82870,-158280,-102710,47631,132230,124756,Spoofed
-82869,-158279,-102709,47632,132231,124757,Spoofed
-82868,-158278,-102708,47633,132232,124758,Spoofed
-82867,-158277,-102707,47634,132233,124759,Spoofed
-82866,-158276,-102706,47635,132234,124760,Spoofed
-82865,-158275,-102705,47636,132235,124761,Spoofed
-82864,-158274,-102704,47637,132236,124762,Spoofed
-82863,-158273,-102703,47638,132237,124763,Spoofed
-82862,-158272,-102702,47639,132238,124764,Spoofed
-82861,-158271,-102701,47640,132239,124765,Spoofed
-82860,-158270,-102700,47641,132240,124766,Spoofed
-82859,-158269,-102699,47642,132241,124767,Spoofed
-82858,-158268,-102698,47643,132242,124768,Spoofed
-82857,-158267,-102697,47644,132243,124769,Spoofed
-82856,-158266,-102696,47645,132244,124770,Spoofed
-82855,-158265,-102695,47646,132245,124771,Spoofed
-82854,-158264,-102694,47647,132246,124772,Spoofed
-82853,-158263,-102693,47648,132247,124773,Spoofed
-82852,-158262,-102692,47649,132248,124774,Spoofed
-82851,-158261,-102691,47650,132249,124775,Spoofed
-82850,-158260,-102690,47651,132250,124776,Spoofed
-82849,-158259,-102689,47652,132251,124777,Spoofed
-82848,-158258,-102688,47653,132252,124778,Spoofed
-82847,-158257,-102687,47654,132253,124779,Spoofed
-82846,-158256,-102686,47655,132254,124780,Spoofed
-82845,-158255,-102685,47656,132255,124781,Spoofed
-82844,-158254,-102684,47657,132256,124782,Spoofed
-82843,-158253,-102683,47658,132257,124783,Spoofed
-82842,-158252,-102682,47659,132258,124784,Spoofed
-82841,-158251,-102681,47660,132259,124785,Spoofed
-82840,-158250,-102680,47661,132260,124786,Spoofed
-82839,-158249,-102679,47662,132261,124787,Spoofed
-82838,-158248,-102678,47663,132262,124788,Spoofed
-82837,-158247,-102677,47664,132263,124789,Spoofed
-82836,-158246,-102676,47665,132264,124790,Spoofed
-82835,-158245,-102675,47666,132265,124791,Spoofed
-82834,-158244,-102674,47667,132266,124792,Spoofed
-82833,-158243,-102673,47668,132267,124793,Spoofed
-82832,-158242,-102672,47669,132268,124794,Spoofed
-82831,-158241,-102671,47670,132269,124795,Spoofed
-82830,-158240,-102670,47671,132270,124796,Spoofed
-82829,-158239,-102669,47672,132271,124797,Spoofed
-82828,-158238,-102668,47673,132272,124798,Spoofed
-82827,-158237,-102667,47674,132273,124799,Spoofed
-82826,-158236,-102666,47675,132274,124800,Spoofed
-82825,-158235,-102665,47676,132275,124801,Spoofed
-82824,-158234,-102664,47677,132276,124802,Spoofed
-82823,-158233,-102663,47678,132277,124803,Spoofed
-82822,-158232,-102662,47679,132278,124804,Spoofed
-82821,-158231,-102661,47680,132279,124805,Spoofed
-82820,-158230,-102660,47681,132280,124806,Spoofed
-82819,-158229,-102659,47682,132281,124807,Spoofed
-82818,-158228,-102658,47683,132282,124808,Spoofed
-82817,-158227,-102657,47684,132283,124809,Spoofed
-82816,-158226,-102656,47685,132284,124810,Spoofed
-82815,-158225,-102655,47686,132285,124811,Spoofed
-82814,-158224,-102654,47687,132286,124812,Spoofed
-82813,-158223,-102653,47688,132287,124813,Spoofed
-82812,-158222,-102652,47689,132288,124814,Spoofed
-82811,-158221,-102651,47690,132289,124815,Spoofed
-82810,-158220,-102650,47691,132290,124816,Spoofed
-82809,-158219,-102649,47692,132291,124817,Spoofed
-82808,-158218,-102648,47693,132292,124818,Spoofed
-82807,-158217,-102647,47694,132293,124819,Spoofed
-82806,-158216,-102646,47695,132294,124820,Spoofed
-82805,-158215,-102645,47696,132295,124821,Spoofed
-82804,-158214,-102644,47697,132296,124822,Spoofed
-82803,-158213,-102643,47698,132297,124823,Spoofed
-82802,-158212,-102642,47699,132298,124824,Spoofed
-82801,-158211,-102641,47700,132299,124825,Spoofed
-82800,-158210,-102640,47701,132300,124826,Spoofed
-82799,-158209,-102639,47702,132301,124827,Spoofed
-82798,-158208,-102638,47703,132302,124828,Spoofed
-82797,-158207,-102637,47704,132303,124829,Spoofed
-82796,-158206,-102636,47705,132304,124830,Spoofed
-82795,-158205,-102635,47706,132305,124831,Spoofed
-82794,-158204,-102634,47707,132306,124832,Spoofed
-82793,-158203,-102633,47708,132307,124833,Spoofed
-82792,-158202,-102632,47709,132308,124834,Spoofed
-82791,-158201,-102631,47710,132309,124835,Spoofed
-82790,-158200,-102630,47711,132310,124836,Spoofed
-82789,-158199,-102629,47712,132311,124837,Spoofed
-82788,-158198,-102628,47713,132312,124838,Spoofed
-82787,-158197,-102627,47714,132313,124839,Spoofed
-82786,-158196,-102626,47715,132314,124840,Spoofed
-82785,-158195,-102625,47716,132315,124841,Spoofed
-82784,-158194,-102624,47717,132316,124842,Spoofed
-82783,-158193,-102623,47718,132317,124843,Spoofed
-82782,-158192,-102622,47719,132318,124844,Spoofed
-82781,-158191,-102621,47720,132319,124845,Spoofed
-82780,-158190,-102620,47721,132320,124846,Spoofed
-82779,-158189,-102619,47722,132321,124847,Spoofed
-82778,-158188,-102618,47723,132322,124848,Spoofed
-82777,-158187,-102617,47724,132323,124849,Spoofed
-82776,-158186,-102616,47725,132324,124850,Spoofed
-82775,-158185,-102615,47726,132325,124851,Spoofed
-82774,-158184,-102614,47727,132326,124852,Spoofed
-82773,-158183,-102613,47728,132327,124853,Spoofed
-82772,-158182,-102612,47729,132328,124854,Spoofed
-82771,-158181,-102611,47730,132329,124855,Spoofed
-82770,-158180,-102610,47731,132330,124856,Spoofed
-82769,-158179,-102609,47732,132331,124857,Spoofed
-82768,-158178,-102608,47733,132332,124858,Spoofed
-82767,-158177,-102607,47734,132333,124859,Spoofed
-82766,-158176,-102606,47735,132334,124860,Spoofed
-82765,-158175,-102605,47736,132335,124861,Spoofed
-82764,-158174,-102604,47737,132336,124862,Spoofed
-82763,-158173,-102603,47738,132337,124863,Spoofed
-82762,-158172,-102602,47739,132338,124864,Spoofed
-82761,-158171,-102601,47740,132339,124865,Spoofed
-82760,-158170,-102600,47741,132340,124866,Spoofed
-82759,-158169,-102599,47742,132341,124867,Spoofed
-82758,-158168,-102598,47743,132342,124868,Spoofed
-82757,-158167,-102597,47744,132343,124869,Spoofed
-82756,-158166,-102596,47745,132344,124870,Spoofed
-82755,-158165,-102595,47746,132345,124871,Spoofed
-82754,-158164,-102594,47747,132346,124872,Spoofed
-82753,-158163,-102593,47748,132347,124873,Spoofed
-82752,-158162,-102592,47749,132348,124874,Spoofed
-82751,-158161,-102591,47750,132349,124875,Spoofed
-82750,-158160,-102590,47751,132350,124876,Spoofed
-82749,-158159,-102589,47752,132351,124877,Spoofed
-82748,-158158,-102588,47753,132352,124878,Spoofed
-82747,-158157,-102587,47754,132353,124879,Spoofed
-82746,-158156,-102586,47755,132354,124880,Spoofed
-82745,-158155,-102585,47756,132355,124881,Spoofed
-82744,-158154,-102584,47757,132356,124882,Spoofed
-82743,-158153,-102583,47758,132357,124883,Spoofed
-82742,-158152,-102582,47759,132358,124884,Spoofed
-82741,-158151,-102581,47760,132359,124885,Spoofed
-82740,-158150,-102580,47761,132360,124886,Spoofed
-82739,-158149,-102579,47762,132361,124887,Spoofed
-82738,-158148,-102578,47763,132362,124888,Spoofed
-82737,-158147,-102577,47764,132363,124889,Spoofed
-82736,-158146,-102576,47765,132364,124890,Spoofed
-82735,-158145,-102575,47766,132365,124891,Spoofed
-82734,-158144,-102574,47767,132366,124892,Spoofed
-82733,-158143,-102573,47768,132367,124893,Spoofed
-82732,-158142,-102572,47769,132368,124894,Spoofed
-82731,-158141,-102571,47770,132369,124895,Spoofed
-82730,-158140,-102570,47771,132370,124896,Spoofed
-82729,-158139,-102569,47772,132371,124897,Spoofed
-82728,-158138,-102568,47773,132372,124898,Spoofed
-82727,-158137,-102567,47774,132373,124899,Spoofed
-82726,-158136,-102566,47775,132374,124900,Spoofed
-82725,-158135,-102565,47776,132375,124901,Spoofed
-82724,-158134,-102564,47777,132376,124902,Spoofed
-82723,-158133,-102563,47778,132377,124903,Spoofed
-82722,-158132,-102562,47779,132378,124904,Spoofed
-82721,-158131,-102561,47780,132379,124905,Spoofed
-82720,-158130,-102560,47781,132380,124906,Spoofed
-82719,-158129,-102559,47782,132381,124907,Spoofed
-82718,-158128,-102558,47783,132382,124908,Spoofed
-82717,-158127,-102557,47784,132383,124909,Spoofed
-82716,-158126,-102556,47785,132384,124910,Spoofed
-82715,-158125,-102555,47786,132385,124911,Spoofed
-82714,-158124,-102554,47787,132386,124912,Spoofed
-82713,-158123,-102553,47788,132387,124913,Spoofed
-82712,-158122,-102552,47789,132388,124914,Spoofed
-82711,-158121,-102551,47790,132389,124915,Spoofed
-82710,-158120,-102550,47791,132390,124916,Spoofed
-82709,-158119,-102549,47792,132391,124917,Spoofed
-82708,-158118,-102548,47793,132392,124918,Spoofed
-82707,-158117,-102547,47794,132393,124919,Spoofed
-82706,-158116,-102546,47795,132394,124920,Spoofed
-82705,-158115,-102545,47796,132395,124921,Spoofed
-82704,-158114,-102544,47797,132396,124922,Spoofed
-82703,-158113,-102543,47798,132397,124923,Spoofed
-82702,-158112,-102542,47799,132398,124924,Spoofed
-82701,-158111,-102541,47800,132399,124925,Spoofed
-82700,-158110,-102540,47801,132400,124926,Spoofed
-82699,-158109,-102539,47802,132401,124927,Spoofed
-82698,-158108,-102538,47803,132402,124928,Spoofed
-82697,-158107,-102537,47804,132403,124929,Spoofed
-82696,-158106,-102536,47805,132404,124930,Spoofed
-82695,-158105,-102535,47806,132405,124931,Spoofed
-82694,-158104,-102534,47807,132406,124932,Spoofed
-82693,-158103,-102533,47808,132407,124933,Spoofed
-82692,-158102,-102532,47809,132408,124934,Spoofed
-82691,-158101,-102531,47810,132409,124935,Spoofed
-82690,-158100,-102530,47811,132410,124936,Spoofed
-82689,-158099,-102529,47812,132411,124937,Spoofed
-82688,-158098,-102528,47813,132412,124938,Spoofed
-82687,-158097,-102527,47814,132413,124939,Spoofed
-82686,-158096,-102526,47815,132414,124940,Spoofed
-82685,-158095,-102525,47816,132415,124941,Spoofed
-82684,-158094,-102524,47817,132416,124942,Spoofed
-82683,-158093,-102523,47818,132417,124943,Spoofed
-82682,-158092,-102522,47819,132418,124944,Spoofed
-82681,-158091,-102521,47820,132419,124945,Spoofed
-82680,-158090,-102520,47821,132420,124946,Spoofed
-82679,-158089,-102519,47822,132421,124947,Spoofed
-82678,-158088,-102518,47823,132422,124948,Spoofed
-82677,-158087,-102517,47824,132423,124949,Spoofed
-82676,-158086,-102516,47825,132424,124950,Spoofed
-82675,-158085,-102515,47826,132425,124951,Spoofed
-82674,-158084,-102514,47827,132426,124952,Spoofed
-82673,-158083,-102513,47828,132427,124953,Spoofed
-82672,-158082,-102512,47829,132428,124954,Spoofed
-82671,-158081,-102511,47830,132429,124955,Spoofed
-82670,-158080,-102510,47831,132430,124956,Spoofed
-82669,-158079,-102509,47832,132431,124957,Spoofed
-82668,-158078,-102508,47833,132432,124958,Spoofed
-82667,-158077,-102507,47834,132433,124959,Spoofed
-82666,-158076,-102506,47835,132434,124960,Spoofed
-82665,-158075,-102505,47836,132435,124961,Spoofed
-82664,-158074,-102504,47837,132436,124962,Spoofed
-82663,-158073,-102503,47838,132437,124963,Spoofed
-82662,-158072,-102502,47839,132438,124964,Spoofed
-82661,-158071,-102501,47840,132439,124965,Spoofed
-82660,-158070,-102500,47841,132440,124966,Spoofed
-82659,-158069,-102499,47842,132441,124967,Spoofed
-82658,-158068,-102498,47843,132442,124968,Spoofed
-82657,-158067,-102497,47844,132443,124969,Spoofed
-82656,-158066,-102496,47845,132444,124970,Spoofed
-82655,-158065,-102495,47846,132445,124971,Spoofed
-82654,-158064,-102494,47847,132446,124972,Spoofed
-82653,-158063,-102493,47848,132447,124973,Spoofed
-82652,-158062,-102492,47849,132448,124974,Spoofed
-82651,-158061,-102491,47850,132449,124975,Spoofed
-82650,-158060,-102490,47851,132450,124976,Spoofed
-82649,-158059,-102489,47852,132451,124977,Spoofed
-82648,-158058,-102488,47853,132452,124978,Spoofed
-82647,-158057,-102487,47854,132453,124979,Spoofed
-82646,-158056,-102486,47855,132454,124980,Spoofed
-82645,-158055,-102485,47856,132455,124981,Spoofed
-82644,-158054,-102484,47857,132456,124982,Spoofed
-82643,-158053,-102483,47858,132457,124983,Spoofed
-82642,-158052,-102482,47859,132458,124984,Spoofed
-82641,-158051,-102481,47860,132459,124985,Spoofed
-82640,-158050,-102480,47861,132460,124986,Spoofed
-82639,-158049,-102479,47862,132461,124987,Spoofed
-82638,-158048,-102478,47863,132462,124988,Spoofed
-82637,-158047,-102477,47864,132463,124989,Spoofed
-82636,-158046,-102476,47865,132464,124990,Spoofed
-82635,-158045,-102475,47866,132465,124991,Spoofed
-82634,-158044,-102474,47867,132466,124992,Spoofed
-82633,-158043,-102473,47868,132467,124993,Spoofed
-82632,-158042,-102472,47869,132468,124994,Spoofed
-82631,-158041,-102471,47870,132469,124995,Spoofed
-82630,-158040,-102470,47871,132470,124996,Spoofed
-82629,-158039,-102469,47872,132471,124997,Spoofed
-82628,-158038,-102468,47873,132472,124998,Spoofed
-82627,-158037,-102467,47874,132473,124999,Spoofed
-82626,-158036,-102466,47875,132474,125000,Spoofed
-82625,-158035,-102465,47876,132475,125001,Spoofed
-82624,-158034,-102464,47877,132476,125002,Spoofed
-82623,-158033,-102463,47878,132477,125003,Spoofed
-82622,-158032,-102462,47879,132478,125004,Spoofed
-82621,-158031,-102461,47880,132479,125005,Spoofed
-82620,-158030,-102460,47881,132480,125006,Spoofed
-82619,-158029,-102459,47882,132481,125007,Spoofed
-82618,-158028,-102458,47883,132482,125008,Spoofed
-82617,-158027,-102457,47884,132483,125009,Spoofed
-82616,-158026,-102456,47885,132484,125010,Spoofed
-82615,-158025,-102455,47886,132485,125011,Spoofed
-82614,-158024,-102454,47887,132486,125012,Spoofed
-82613,-158023,-102453,47888,132487,125013,Spoofed
-82612,-158022,-102452,47889,132488,125014,Spoofed
-82611,-158021,-102451,47890,132489,125015,Spoofed
-82610,-158020,-102450,47891,132490,125016,Spoofed
-82609,-158019,-102449,47892,132491,125017,Spoofed
-82608,-158018,-102448,47893,132492,125018,Spoofed
-82607,-158017,-102447,47894,132493,125019,Spoofed
-82606,-158016,-102446,47895,132494,125020,Spoofed
-82605,-158015,-102445,47896,132495,125021,Spoofed
-82604,-158014,-102444,47897,132496,125022,Spoofed
-82603,-158013,-102443,47898,132497,125023,Spoofed
