I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-74322,-144484,-131804,-256284,-32705,191436,Spoofed
-74321,-144483,-131803,-256283,-32704,191437,Spoofed
-74320,-144482,-131802,-256282,-32703,191438,Spoofed
-74319,-144481,-131801,-256281,-32702,191439,Spoofed
-74318,-144480,-131800,-256280,-32701,191440,Spoofed
-74317,-144479,-131799,-256279,-32700,191441,Spoofed
-74316,-144478,-131798,-256278,-32699,191442,Spoofed
-74315,-144477,-131797,-256277,-32698,191443,Spoofed
-74314,-144476,-131796,-256276,-32697,191444,Spoofed
-74313,-144475,-131795,-256275,-32696,191445,Spoofed
-74312,-144474,-131794,-256274,-32695,191446,Spoofed
-74311,-144473,-131793,-256273,-32694,191447,Spoofed
-74310,-144472,-131792,-256272,-32693,191448,Spoofed
-74309,-144471,-131791,-256271,-32692,191449,Spoofed
-74308,-144470,-131790,-256270,-32691,191450,Spoofed
-74307,-144469,-131789,-256269,-32690,191451,Spoofed
-74306,-144468,-131788,-256268,-32689,191452,Spoofed
-74305,-144467,-131787,-256267,-32688,191453,Spoofed
-74304,-144466,-131786,-256266,-32687,191454,Spoofed
-74303,-144465,-131785,-256265,-32686,191455,Spoofed
-74302,-144464,-131784,-256264,-32685,191456,Spoofed
-74301,-144463,-131783,-256263,-32684,191457,Spoofed
-74300,-144462,-131782,-256262,-32683,191458,Spoofed
-74299,-144461,-131781,-256261,-32682,191459,Spoofed
-74298,-144460,-131780,-256260,-32681,191460,Spoofed
-74297,-144459,-131779,-256259,-32680,191461,Spoofed
-74296,-144458,-131778,-256258,-32679,191462,Spoofed
-74295,-144457,-131777,-256257,-32678,191463,Spoofed
-74294,-144456,-131776,-256256,-32677,191464,Spoofed
-74293,-144455,-131775,-256255,-32676,191465,Spoofed
-74292,-144454,-131774,-256254,-32675,191466,Spoofed
-74291,-144453,-131773,-256253,-32674,191467,Spoofed
-74290,-144452,-131772,-256252,-32673,191468,Spoofed
-74289,-144451,-131771,-256251,-32672,191469,Spoofed
-74288,-144450,-131770,-256250,-32671,191470,Spoofed
-74287,-144449,-131769,-256249,-32670,191471,Spoofed
-74286,-144448,-131768,-256248,-32669,191472,Spoofed
-74285,-144447,-131767,-256247,-32668,191473,Spoofed
-74284,-144446,-131766,-256246,-32667,191474,Spoofed
-74283,-144445,-131765,-256245,-32666,191475,Spoofed
-74282,-144444,-131764,-256244,-32665,191476,Spoofed
-74281,-144443,-131763,-256243,-32664,191477,Spoofed
-74280,-144442,-131762,-256242,-32663,191478,Spoofed
-74279,-144441,-131761,-256241,-32662,191479,Spoofed
-74278,-144440,-131760,-256240,-32661,191480,Spoofed
-74277,-144439,-131759,-256239,-32660,191481,Spoofed
-74276,-144438,-131758,-256238,-32659,191482,Spoofed
-74275,-144437,-131757,-256237,-32658,191483,Spoofed
-74274,-144436,-131756,-256236,-32657,191484,Spoofed
-74273,-144435,-131755,-256235,-32656,191485,Spoofed
-74272,-144434,-131754,-256234,-32655,191486,Spoofed
-74271,-144433,-131753,-256233,-32654,191487,Spoofed
-74270,-144432,-131752,-256232,-32653,191488,Spoofed
-74269,-144431,-131751,-256231,-32652,191489,Spoofed
-74268,-144430,-131750,-256230,-32651,191490,Spoofed
-74267,-144429,-131749,-256229,-32650,191491,Spoofed
-74266,-144428,-131748,-256228,-32649,191492,Spoofed
-74265,-144427,-131747,-256227,-32648,191493,Spoofed
-74264,-144426,-131746,-256226,-32647,191494,Spoofed
-74263,-144425,-131745,-256225,-32646,191495,Spoofed
-74262,-144424,-131744,-256224,-32645,191496,Spoofed
-74261,-144423,-131743,-256223,-32644,191497,Spoofed
-74260,-144422,-131742,-256222,-32643,191498,Spoofed
-74259,-144421,-131741,-256221,-32642,191499,Spoofed
-74258,-144420,-131740,-256220,-32641,191500,Spoofed
-74257,-144419,-131739,-256219,-32640,191501,Spoofed
-74256,-144418,-131738,-256218,-32639,191502,Spoofed
-74255,-144417,-131737,-256217,-32638,191503,Spoofed
-74254,-144416,-131736,-256216,-32637,191504,Spoofed
-74253,-144415,-131735,-256215,-32636,191505,Spoofed
-74252,-144414,-131734,-256214,-32635,191506,Spoofed
-74251,-144413,-131733,-256213,-32634,191507,Spoofed
-74250,-144412,-131732,-256212,-32633,191508,Spoofed
-74249,-144411,-131731,-256211,-32632,191509,Spoofed
-74248,-144410,-131730,-256210,-32631,191510,Spoofed
-74247,-144409,-131729,-256209,-32630,191511,Spoofed
-74246,-144408,-131728,-256208,-32629,191512,Spoofed
-74245,-144407,-131727,-256207,-32628,191513,Spoofed
-74244,-144406,-131726,-256206,-32627,191514,Spoofed
-74243,-144405,-131725,-256205,-32626,191515,Spoofed
-74242,-144404,-131724,-256204,-32625,191516,Spoofed
-74241,-144403,-131723,-256203,-32624,191517,Spoofed
-74240,-144402,-131722,-256202,-32623,191518,Spoofed
-74239,-144401,-131721,-256201,-32622,191519,Spoofed
-74238,-144400,-131720,-256200,-32621,191520,Spoofed
-74237,-144399,-131719,-256199,-32620,191521,Spoofed
-74236,-144398,-131718,-256198,-32619,191522,Spoofed
-74235,-144397,-131717,-256197,-32618,191523,Spoofed
-74234,-144396,-131716,-256196,-32617,191524,Spoofed
-74233,-144395,-131715,-256195,-32616,191525,Spoofed
-74232,-144394,-131714,-256194,-32615,191526,Spoofed
-74231,-144393,-131713,-256193,-32614,191527,Spoofed
-74230,-144392,-131712,-256192,-32613,191528,Spoofed
-74229,-144391,-131711,-256191,-32612,191529,Spoofed
-74228,-144390,-131710,-256190,-32611,191530,Spoofed
-74227,-144389,-131709,-256189,-32610,191531,Spoofed
-74226,-144388,-131708,-256188,-32609,191532,Spoofed
-74225,-144387,-131707,-256187,-32608,191533,Spoofed
-74224,-144386,-131706,-256186,-32607,191534,Spoofed
-74223,-144385,-131705,-256185,-32606,191535,Spoofed
-74222,-144384,-131704,-256184,-32605,191536,Spoofed
-74221,-144383,-131703,-256183,-32604,191537,Spoofed
-74220,-144382,-131702,-256182,-32603,191538,Spoofed
-74219,-144381,-131701,-256181,-32602,191539,Spoofed
-74218,-144380,-131700,-256180,-32601,191540,Spoofed
-74217,-144379,-131699,-256179,-32600,191541,Spoofed
-74216,-144378,-131698,-256178,-32599,191542,Spoofed
-74215,-144377,-131697,-256177,-32598,191543,Spoofed
-74214,-144376,-131696,-256176,-32597,191544,Spoofed
-74213,-144375,-131695,-256175,-32596,191545,Spoofed
-74212,-144374,-131694,-256174,-32595,191546,Spoofed
-74211,-144373,-131693,-256173,-32594,191547,Spoofed
-74210,-144372,-131692,-256172,-32593,191548,Spoofed
-74209,-144371,-131691,-256171,-32592,191549,Spoofed
-74208,-144370,-131690,-256170,-32591,191550,Spoofed
-74207,-144369,-131689,-256169,-32590,191551,Spoofed
-74206,-144368,-131688,-256168,-32589,191552,Spoofed
-74205,-144367,-131687,-256167,-32588,191553,Spoofed
-74204,-144366,-131686,-256166,-32587,191554,Spoofed
-74203,-144365,-131685,-256165,-32586,191555,Spoofed
-74202,-144364,-131684,-256164,-32585,191556,Spoofed
-74201,-144363,-131683,-256163,-32584,191557,Spoofed
-74200,-144362,-131682,-256162,-32583,191558,Spoofed
-74199,-144361,-131681,-256161,-32582,191559,Spoofed
-74198,-144360,-131680,-256160,-32581,191560,Spoofed
-74197,-144359,-131679,-256159,-32580,191561,Spoofed
-74196,-144358,-131678,-256158,-32579,191562,Spoofed
-74195,-144357,-131677,-256157,-32578,191563,Spoofed
-74194,-144356,-131676,-256156,-32577,191564,Spoofed
-74193,-144355,-131675,-256155,-32576,191565,Spoofed
-74192,-144354,-131674,-256154,-32575,191566,Spoofed
-74191,-144353,-131673,-256153,-32574,191567,Spoofed
-74190,-144352,-131672,-256152,-32573,191568,Spoofed
-74189,-144351,-131671,-256151,-32572,191569,Spoofed
-74188,-144350,-131670,-256150,-32571,191570,Spoofed
-74187,-144349,-131669,-256149,-32570,191571,Spoofed
-74186,-144348,-131668,-256148,-32569,191572,Spoofed
-74185,-144347,-131667,-256147,-32568,191573,Spoofed
-74184,-144346,-131666,-256146,-32567,191574,Spoofed
-74183,-144345,-131665,-256145,-32566,191575,Spoofed
-74182,-144344,-131664,-256144,-32565,191576,Spoofed
-74181,-144343,-131663,-256143,-32564,191577,Spoofed
-74180,-144342,-131662,-256142,-32563,191578,Spoofed
-74179,-144341,-131661,-256141,-32562,191579,Spoofed
-74178,-144340,-131660,-256140,-32561,191580,Spoofed
-74177,-144339,-131659,-256139,-32560,191581,Spoofed
-74176,-144338,-131658,-256138,-32559,191582,Spoofed
-74175,-144337,-131657,-256137,-32558,191583,Spoofed
-74174,-144336,-131656,-256136,-32557,191584,Spoofed
-74173,-144335,-131655,-256135,-32556,191585,Spoofed
-74172,-144334,-131654,-256134,-32555,191586,Spoofed
-74171,-144333,-131653,-256133,-32554,191587,Spoofed
-74170,-144332,-131652,-256132,-32553,191588,Spoofed
-74169,-144331,-131651,-256131,-32552,191589,Spoofed
-74168,-144330,-131650,-256130,-32551,191590,Spoofed
-74167,-144329,-131649,-256129,-32550,191591,Spoofed
-74166,-144328,-131648,-256128,-32549,191592,Spoofed
-74165,-144327,-131647,-256127,-32548,191593,Spoofed
-74164,-144326,-131646,-256126,-32547,191594,Spoofed
-74163,-144325,-131645,-256125,-32546,191595,Spoofed
-74162,-144324,-131644,-256124,-32545,191596,Spoofed
-74161,-144323,-131643,-256123,-32544,191597,Spoofed
-74160,-144322,-131642,-256122,-32543,191598,Spoofed
-74159,-144321,-131641,-256121,-32542,191599,Spoofed
-74158,-144320,-131640,-256120,-32541,191600,Spoofed
-74157,-144319,-131639,-256119,-32540,191601,Spoofed
-74156,-144318,-131638,-256118,-32539,191602,Spoofed
-74155,-144317,-131637,-256117,-32538,191603,Spoofed
-74154,-144316,-131636,-256116,-32537,191604,Spoofed
-74153,-144315,-131635,-256115,-32536,191605,Spoofed
-74152,-144314,-131634,-256114,-32535,191606,Spoofed
-74151,-144313,-131633,-256113,-32534,191607,Spoofed
-74150,-144312,-131632,-256112,-32533,191608,Spoofed
-74149,-144311,-131631,-256111,-32532,191609,Spoofed
-74148,-144310,-131630,-256110,-32531,191610,Spoofed
-74147,-144309,-131629,-256109,-32530,191611,Spoofed
-74146,-144308,-131628,-256108,-32529,191612,Spoofed
-74145,-144307,-131627,-256107,-32528,191613,Spoofed
-74144,-144306,-131626,-256106,-32527,191614,Spoofed
-74143,-144305,-131625,-256105,-32526,191615,Spoofed
-74142,-144304,-131624,-256104,-32525,191616,Spoofed
-74141,-144303,-131623,-256103,-32524,191617,Spoofed
-74140,-144302,-131622,-256102,-32523,191618,Spoofed
-74139,-144301,-131621,-256101,-32522,191619,Spoofed
-74138,-144300,-131620,-256100,-32521,191620,Spoofed
-74137,-144299,-131619,-256099,-32520,191621,Spoofed
-74136,-144298,-131618,-256098,-32519,191622,Spoofed
-74135,-144297,-131617,-256097,-32518,191623,Spoofed
-74134,-144296,-131616,-256096,-32517,191624,Spoofed
-74133,-144295,-131615,-256095,-32516,191625,Spoofed
-74132,-144294,-131614,-256094,-32515,191626,Spoofed
-74131,-144293,-131613,-256093,-32514,191627,Spoofed
-74130,-144292,-131612,-256092,-32513,191628,Spoofed
-74129,-144291,-131611,-256091,-32512,191629,Spoofed
-74128,-144290,-131610,-256090,-32511,191630,Spoofed
-74127,-144289,-131609,-256089,-32510,191631,Spoofed
-74126,-144288,-131608,-256088,-32509,191632,Spoofed
-74125,-144287,-131607,-256087,-32508,191633,Spoofed
-74124,-144286,-131606,-256086,-32507,191634,Spoofed
-74123,-144285,-131605,-256085,-32506,191635,Spoofed
-74122,-144284,-131604,-256084,-32505,191636,Spoofed
-74121,-144283,-131603,-256083,-32504,191637,Spoofed
-74120,-144282,-131602,-256082,-32503,191638,Spoofed
-74119,-144281,-131601,-256081,-32502,191639,Spoofed
-74118,-144280,-131600,-256080,-32501,191640,Spoofed
-74117,-144279,-131599,-256079,-32500,191641,Spoofed
-74116,-144278,-131598,-256078,-32499,191642,Spoofed
-74115,-144277,-131597,-256077,-32498,191643,Spoofed
-74114,-144276,-131596,-256076,-32497,191644,Spoofed
-74113,-144275,-131595,-256075,-32496,191645,Spoofed
-74112,-144274,-131594,-256074,-32495,191646,Spoofed
-74111,-144273,-131593,-256073,-32494,191647,Spoofed
-74110,-144272,-131592,-256072,-32493,191648,Spoofed
-74109,-144271,-131591,-256071,-32492,191649,Spoofed
-74108,-144270,-131590,-256070,-32491,191650,Spoofed
-74107,-144269,-131589,-256069,-32490,191651,Spoofed
-74106,-144268,-131588,-256068,-32489,191652,Spoofed
-74105,-144267,-131587,-256067,-32488,191653,Spoofed
-74104,-144266,-131586,-256066,-32487,191654,Spoofed
-74103,-144265,-131585,-256065,-32486,191655,Spoofed
-74102,-144264,-131584,-256064,-32485,191656,Spoofed
-74101,-144263,-131583,-256063,-32484,191657,Spoofed
-74100,-144262,-131582,-256062,-32483,191658,Spoofed
-74099,-144261,-131581,-256061,-32482,191659,Spoofed
-74098,-144260,-131580,-256060,-32481,191660,Spoofed
-74097,-144259,-131579,-256059,-32480,191661,Spoofed
-74096,-144258,-131578,-256058,-32479,191662,Spoofed
-74095,-144257,-131577,-256057,-32478,191663,Spoofed
-74094,-144256,-131576,-256056,-32477,191664,Spoofed
-74093,-144255,-131575,-256055,-32476,191665,Spoofed
-74092,-144254,-131574,-256054,-32475,191666,Spoofed
-74091,-144253,-131573,-256053,-32474,191667,Spoofed
-74090,-144252,-131572,-256052,-32473,191668,Spoofed
-74089,-144251,-131571,-256051,-32472,191669,Spoofed
-74088,-144250,-131570,-256050,-32471,191670,Spoofed
-74087,-144249,-131569,-256049,-32470,191671,Spoofed
-74086,-144248,-131568,-256048,-32469,191672,Spoofed
-74085,-144247,-131567,-256047,-32468,191673,Spoofed
-74084,-144246,-131566,-256046,-32467,191674,Spoofed
-74083,-144245,-131565,-256045,-32466,191675,Spoofed
-74082,-144244,-131564,-256044,-32465,191676,Spoofed
-74081,-144243,-131563,-256043,-32464,191677,Spoofed
-74080,-144242,-131562,-256042,-32463,191678,Spoofed
-74079,-144241,-131561,-256041,-32462,191679,Spoofed
-74078,-144240,-131560,-256040,-32461,191680,Spoofed
-74077,-144239,-131559,-256039,-32460,191681,Spoofed
-74076,-144238,-131558,-256038,-32459,191682,Spoofed
-74075,-144237,-131557,-256037,-32458,191683,Spoofed
-74074,-144236,-131556,-256036,-32457,191684,Spoofed
-74073,-144235,-131555,-256035,-32456,191685,Spoofed
-74072,-144234,-131554,-256034,-32455,191686,Spoofed
-74071,-144233,-131553,-256033,-32454,191687,Spoofed
-74070,-144232,-131552,-256032,-32453,191688,Spoofed
-74069,-144231,-131551,-256031,-32452,191689,Spoofed
-74068,-144230,-131550,-256030,-32451,191690,Spoofed
-74067,-144229,-131549,-256029,-32450,191691,Spoofed
-74066,-144228,-131548,-256028,-32449,191692,Spoofed
-74065,-144227,-131547,-256027,-32448,191693,Spoofed
-74064,-144226,-131546,-256026,-32447,191694,Spoofed
-74063,-144225,-131545,-256025,-32446,191695,Spoofed
-74062,-144224,-131544,-256024,-32445,191696,Spoofed
-74061,-144223,-131543,-256023,-32444,191697,Spoofed
-74060,-144222,-131542,-256022,-32443,191698,Spoofed
-74059,-144221,-131541,-256021,-32442,191699,Spoofed
-74058,-144220,-131540,-256020,-32441,191700,Spoofed
-74057,-144219,-131539,-256019,-32440,191701,Spoofed
-74056,-144218,-131538,-256018,-32439,191702,Spoofed
-74055,-144217,-131537,-256017,-32438,191703,Spoofed
-74054,-144216,-131536,-256016,-32437,191704,Spoofed
-74053,-144215,-131535,-256015,-32436,191705,Spoofed
-74052,-144214,-131534,-256014,-32435,191706,Spoofed
-74051,-144213,-131533,-256013,-32434,191707,Spoofed
-74050,-144212,-131532,-256012,-32433,191708,Spoofed
-74049,-144211,-131531,-256011,-32432,191709,Spoofed
-74048,-144210,-131530,-256010,-32431,191710,Spoofed
-74047,-144209,-131529,-256009,-32430,191711,Spoofed
-74046,-144208,-131528,-256008,-32429,191712,Spoofed
-74045,-144207,-131527,-256007,-32428,191713,Spoofed
-74044,-144206,-131526,-256006,-32427,191714,Spoofed
-74043,-144205,-131525,-256005,-32426,191715,Spoofed
-74042,-144204,-131524,-256004,-32425,191716,Spoofed
-74041,-144203,-131523,-256003,-32424,191717,Spoofed
-74040,-144202,-131522,-256002,-32423,191718,Spoofed
-74039,-144201,-131521,-256001,-32422,191719,Spoofed
-74038,-144200,-131520,-256000,-32421,191720,Spoofed
-74037,-144199,-131519,-255999,-32420,191721,Spoofed
-74036,-144198,-131518,-255998,-32419,191722,Spoofed
-74035,-144197,-131517,-255997,-32418,191723,Spoofed
-74034,-144196,-131516,-255996,-32417,191724,Spoofed
-74033,-144195,-131515,-255995,-32416,191725,Spoofed
-74032,-144194,-131514,-255994,-32415,191726,Spoofed
-74031,-144193,-131513,-255993,-32414,191727,Spoofed
-74030,-144192,-131512,-255992,-32413,191728,Spoofed
-74029,-144191,-131511,-255991,-32412,191729,Spoofed
-74028,-144190,-131510,-255990,-32411,191730,Spoofed
-74027,-144189,-131509,-255989,-32410,191731,Spoofed
-74026,-144188,-131508,-255988,-32409,191732,Spoofed
-74025,-144187,-131507,-255987,-32408,191733,Spoofed
-74024,-144186,-131506,-255986,-32407,191734,Spoofed
-74023,-144185,-131505,-255985,-32406,191735,Spoofed
-74022,-144184,-131504,-255984,-32405,191736,Spoofed
-74021,-144183,-131503,-255983,-32404,191737,Spoofed
-74020,-144182,-131502,-255982,-32403,191738,Spoofed
-74019,-144181,-131501,-255981,-32402,191739,Spoofed
-74018,-144180,-131500,-255980,-32401,191740,Spoofed
-74017,-144179,-131499,-255979,-32400,191741,Spoofed
-74016,-144178,-131498,-255978,-32399,191742,Spoofed
-74015,-144177,-131497,-255977,-32398,191743,Spoofed
-74014,-144176,-131496,-255976,-32397,191744,Spoofed
-74013,-144175,-131495,-255975,-32396,191745,Spoofed
-74012,-144174,-131494,-255974,-32395,191746,Spoofed
-74011,-144173,-131493,-255973,-32394,191747,Spoofed
-74010,-144172,-131492,-255972,-32393,191748,Spoofed
-74009,-144171,-131491,-255971,-32392,191749,Spoofed
-74008,-144170,-131490,-255970,-32391,191750,Spoofed
-74007,-144169,-131489,-255969,-32390,191751,Spoofed
-74006,-144168,-131488,-255968,-32389,191752,Spoofed
-74005,-144167,-131487,-255967,-32388,191753,Spoofed
-74004,-144166,-131486,-255966,-32387,191754,Spoofed
-74003,-144165,-131485,-255965,-32386,191755,Spoofed
-74002,-144164,-131484,-255964,-32385,191756,Spoofed
-74001,-144163,-131483,-255963,-32384,191757,Spoofed
-74000,-144162,-131482,-255962,-32383,191758,Spoofed
-73999,-144161,-131481,-255961,-32382,191759,Spoofed
-73998,-144160,-131480,-255960,-32381,191760,Spoofed
-73997,-144159,-131479,-255959,-32380,191761,Spoofed
-73996,-144158,-131478,-255958,-32379,191762,Spoofed
-73995,-144157,-131477,-255957,-32378,191763,Spoofed
-73994,-144156,-131476,-255956,-32377,191764,Spoofed
-73993,-144155,-131475,-255955,-32376,191765,Spoofed
-73992,-144154,-131474,-255954,-32375,191766,Spoofed
-73991,-144153,-131473,-255953,-32374,191767,Spoofed
-73990,-144152,-131472,-255952,-32373,191768,Spoofed
-73989,-144151,-131471,-255951,-32372,191769,Spoofed
-73988,-144150,-131470,-255950,-32371,191770,Spoofed
-73987,-144149,-131469,-255949,-32370,191771,Spoofed
-73986,-144148,-131468,-255948,-32369,191772,Spoofed
-73985,-144147,-131467,-255947,-32368,191773,Spoofed
-73984,-144146,-131466,-255946,-32367,191774,Spoofed
-73983,-144145,-131465,-255945,-32366,191775,Spoofed
-73982,-144144,-131464,-255944,-32365,191776,Spoofed
-73981,-144143,-131463,-255943,-32364,191777,Spoofed
-73980,-144142,-131462,-255942,-32363,191778,Spoofed
-73979,-144141,-131461,-255941,-32362,191779,Spoofed
-73978,-144140,-131460,-255940,-32361,191780,Spoofed
-73977,-144139,-131459,-255939,-32360,191781,Spoofed
-73976,-144138,-131458,-255938,-32359,191782,Spoofed
-73975,-144137,-131457,-255937,-32358,191783,Spoofed
-73974,-144136,-131456,-255936,-32357,191784,Spoofed
-73973,-144135,-131455,-255935,-32356,191785,Spoofed
-73972,-144134,-131454,-255934,-32355,191786,Spoofed
-73971,-144133,-131453,-255933,-32354,191787,Spoofed
-73970,-144132,-131452,-255932,-32353,191788,Spoofed
