I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-22089,-72964,-274364,-117014,50717,25550,Spoofed
-22088,-72963,-274363,-117013,50718,25551,Spoofed
-22087,-72962,-274362,-117012,50719,25552,Spoofed
-22086,-72961,-274361,-117011,50720,25553,Spoofed
-22085,-72960,-274360,-117010,50721,25554,Spoofed
-22084,-72959,-274359,-117009,50722,25555,Spoofed
-22083,-72958,-274358,-117008,50723,25556,Spoofed
-22082,-72957,-274357,-117007,50724,25557,Spoofed
-22081,-72956,-274356,-117006,50725,25558,Spoofed
-22080,-72955,-274355,-117005,50726,25559,Spoofed
-22079,-72954,-274354,-117004,50727,25560,Spoofed
-22078,-72953,-274353,-117003,50728,25561,Spoofed
-22077,-72952,-274352,-117002,50729,25562,Spoofed
-22076,-72951,-274351,-117001,50730,25563,Spoofed
-22075,-72950,-274350,-117000,50731,25564,Spoofed
-22074,-72949,-274349,-116999,50732,25565,Spoofed
-22073,-72948,-274348,-116998,50733,25566,Spoofed
-22072,-72947,-274347,-116997,50734,25567,Spoofed
-22071,-72946,-274346,-116996,50735,25568,Spoofed
-22070,-72945,-274345,-116995,50736,25569,Spoofed
-22069,-72944,-274344,-116994,50737,25570,Spoofed
-22068,-72943,-274343,-116993,50738,25571,Spoofed
-22067,-72942,-274342,-116992,50739,25572,Spoofed
-22066,-72941,-274341,-116991,50740,25573,Spoofed
-22065,-72940,-274340,-116990,50741,25574,Spoofed
-22064,-72939,-274339,-116989,50742,25575,Spoofed
-22063,-72938,-274338,-116988,50743,25576,Spoofed
-22062,-72937,-274337,-116987,50744,25577,Spoofed
-22061,-72936,-274336,-116986,50745,25578,Spoofed
-22060,-72935,-274335,-116985,50746,25579,Spoofed
-22059,-72934,-274334,-116984,50747,25580,Spoofed
-22058,-72933,-274333,-116983,50748,25581,Spoofed
-22057,-72932,-274332,-116982,50749,25582,Spoofed
-22056,-72931,-274331,-116981,50750,25583,Spoofed
-22055,-72930,-274330,-116980,50751,25584,Spoofed
-22054,-72929,-274329,-116979,50752,25585,Spoofed
-22053,-72928,-274328,-116978,50753,25586,Spoofed
-22052,-72927,-274327,-116977,50754,25587,Spoofed
-22051,-72926,-274326,-116976,50755,25588,Spoofed
-22050,-72925,-274325,-116975,50756,25589,Spoofed
-22049,-72924,-274324,-116974,50757,25590,Spoofed
-22048,-72923,-274323,-116973,50758,25591,Spoofed
-22047,-72922,-274322,-116972,50759,25592,Spoofed
-22046,-72921,-274321,-116971,50760,25593,Spoofed
-22045,-72920,-274320,-116970,50761,25594,Spoofed
-22044,-72919,-274319,-116969,50762,25595,Spoofed
-22043,-72918,-274318,-116968,50763,25596,Spoofed
-22042,-72917,-274317,-116967,50764,25597,Spoofed
-22041,-72916,-274316,-116966,50765,25598,Spoofed
-22040,-72915,-274315,-116965,50766,25599,Spoofed
-22039,-72914,-274314,-116964,50767,25600,Spoofed
-22038,-72913,-274313,-116963,50768,25601,Spoofed
-22037,-72912,-274312,-116962,50769,25602,Spoofed
-22036,-72911,-274311,-116961,50770,25603,Spoofed
-22035,-72910,-274310,-116960,50771,25604,Spoofed
-22034,-72909,-274309,-116959,50772,25605,Spoofed
-22033,-72908,-274308,-116958,50773,25606,Spoofed
-22032,-72907,-274307,-116957,50774,25607,Spoofed
-22031,-72906,-274306,-116956,50775,25608,Spoofed
-22030,-72905,-274305,-116955,50776,25609,Spoofed
-22029,-72904,-274304,-116954,50777,25610,Spoofed
-22028,-72903,-274303,-116953,50778,25611,Spoofed
-22027,-72902,-274302,-116952,50779,25612,Spoofed
-22026,-72901,-274301,-116951,50780,25613,Spoofed
-22025,-72900,-274300,-116950,50781,25614,Spoofed
-22024,-72899,-274299,-116949,50782,25615,Spoofed
-22023,-72898,-274298,-116948,50783,25616,Spoofed
-22022,-72897,-274297,-116947,50784,25617,Spoofed
-22021,-72896,-274296,-116946,50785,25618,Spoofed
-22020,-72895,-274295,-116945,50786,25619,Spoofed
-22019,-72894,-274294,-116944,50787,25620,Spoofed
-22018,-72893,-274293,-116943,50788,25621,Spoofed
-22017,-72892,-274292,-116942,50789,25622,Spoofed
-22016,-72891,-274291,-116941,50790,25623,Spoofed
-22015,-72890,-274290,-116940,50791,25624,Spoofed
-22014,-72889,-274289,-116939,50792,25625,Spoofed
-22013,-72888,-274288,-116938,50793,25626,Spoofed
-22012,-72887,-274287,-116937,50794,25627,Spoofed
-22011,-72886,-274286,-116936,50795,25628,Spoofed
-22010,-72885,-274285,-116935,50796,25629,Spoofed
-22009,-72884,-274284,-116934,50797,25630,Spoofed
-22008,-72883,-274283,-116933,50798,25631,Spoofed
-22007,-72882,-274282,-116932,50799,25632,Spoofed
-22006,-72881,-274281,-116931,50800,25633,Spoofed
-22005,-72880,-274280,-116930,50801,25634,Spoofed
-22004,-72879,-274279,-116929,50802,25635,Spoofed
-22003,-72878,-274278,-116928,50803,25636,Spoofed
-22002,-72877,-274277,-116927,50804,25637,Spoofed
-22001,-72876,-274276,-116926,50805,25638,Spoofed
-22000,-72875,-274275,-116925,50806,25639,Spoofed
-21999,-72874,-274274,-116924,50807,25640,Spoofed
-21998,-72873,-274273,-116923,50808,25641,Spoofed
-21997,-72872,-274272,-116922,50809,25642,Spoofed
-21996,-72871,-274271,-116921,50810,25643,Spoofed
-21995,-72870,-274270,-116920,50811,25644,Spoofed
-21994,-72869,-274269,-116919,50812,25645,Spoofed
-21993,-72868,-274268,-116918,50813,25646,Spoofed
-21992,-72867,-274267,-116917,50814,25647,Spoofed
-21991,-72866,-274266,-116916,50815,25648,Spoofed
-21990,-72865,-274265,-116915,50816,25649,Spoofed
-21989,-72864,-274264,-116914,50817,25650,Spoofed
-21988,-72863,-274263,-116913,50818,25651,Spoofed
-21987,-72862,-274262,-116912,50819,25652,Spoofed
-21986,-72861,-274261,-116911,50820,25653,Spoofed
-21985,-72860,-274260,-116910,50821,25654,Spoofed
-21984,-72859,-274259,-116909,50822,25655,Spoofed
-21983,-72858,-274258,-116908,50823,25656,Spoofed
-21982,-72857,-274257,-116907,50824,25657,Spoofed
-21981,-72856,-274256,-116906,50825,25658,Spoofed
-21980,-72855,-274255,-116905,50826,25659,Spoofed
-21979,-72854,-274254,-116904,50827,25660,Spoofed
-21978,-72853,-274253,-116903,50828,25661,Spoofed
-21977,-72852,-274252,-116902,50829,25662,Spoofed
-21976,-72851,-274251,-116901,50830,25663,Spoofed
-21975,-72850,-274250,-116900,50831,25664,Spoofed
-21974,-72849,-274249,-116899,50832,25665,Spoofed
-21973,-72848,-274248,-116898,50833,25666,Spoofed
-21972,-72847,-274247,-116897,50834,25667,Spoofed
-21971,-72846,-274246,-116896,50835,25668,Spoofed
-21970,-72845,-274245,-116895,50836,25669,Spoofed
-21969,-72844,-274244,-116894,50837,25670,Spoofed
-21968,-72843,-274243,-116893,50838,25671,Spoofed
-21967,-72842,-274242,-116892,50839,25672,Spoofed
-21966,-72841,-274241,-116891,50840,25673,Spoofed
-21965,-72840,-274240,-116890,50841,25674,Spoofed
-21964,-72839,-274239,-116889,50842,25675,Spoofed
-21963,-72838,-274238,-116888,50843,25676,Spoofed
-21962,-72837,-274237,-116887,50844,25677,Spoofed
-21961,-72836,-274236,-116886,50845,25678,Spoofed
-21960,-72835,-274235,-116885,50846,25679,Spoofed
-21959,-72834,-274234,-116884,50847,25680,Spoofed
-21958,-72833,-274233,-116883,50848,25681,Spoofed
-21957,-72832,-274232,-116882,50849,25682,Spoofed
-21956,-72831,-274231,-116881,50850,25683,Spoofed
-21955,-72830,-274230,-116880,50851,25684,Spoofed
-21954,-72829,-274229,-116879,50852,25685,Spoofed
-21953,-72828,-274228,-116878,50853,25686,Spoofed
-21952,-72827,-274227,-116877,50854,25687,Spoofed
-21951,-72826,-274226,-116876,50855,25688,Spoofed
-21950,-72825,-274225,-116875,50856,25689,Spoofed
-21949,-72824,-274224,-116874,50857,25690,Spoofed
-21948,-72823,-274223,-116873,50858,25691,Spoofed
-21947,-72822,-274222,-116872,50859,25692,Spoofed
-21946,-72821,-274221,-116871,50860,25693,Spoofed
-21945,-72820,-274220,-116870,50861,25694,Spoofed
-21944,-72819,-274219,-116869,50862,25695,Spoofed
-21943,-72818,-274218,-116868,50863,25696,Spoofed
-21942,-72817,-274217,-116867,50864,25697,Spoofed
-21941,-72816,-274216,-116866,50865,25698,Spoofed
-21940,-72815,-274215,-116865,50866,25699,Spoofed
-21939,-72814,-274214,-116864,50867,25700,Spoofed
-21938,-72813,-274213,-116863,50868,25701,Spoofed
-21937,-72812,-274212,-116862,50869,25702,Spoofed
-21936,-72811,-274211,-116861,50870,25703,Spoofed
-21935,-72810,-274210,-116860,50871,25704,Spoofed
-21934,-72809,-274209,-116859,50872,25705,Spoofed
-21933,-72808,-274208,-116858,50873,25706,Spoofed
-21932,-72807,-274207,-116857,50874,25707,Spoofed
-21931,-72806,-274206,-116856,50875,25708,Spoofed
-21930,-72805,-274205,-116855,50876,25709,Spoofed
-21929,-72804,-274204,-116854,50877,25710,Spoofed
-21928,-72803,-274203,-116853,50878,25711,Spoofed
-21927,-72802,-274202,-116852,50879,25712,Spoofed
-21926,-72801,-274201,-116851,50880,25713,Spoofed
-21925,-72800,-274200,-116850,50881,25714,Spoofed
-21924,-72799,-274199,-116849,50882,25715,Spoofed
-21923,-72798,-274198,-116848,50883,25716,Spoofed
-21922,-72797,-274197,-116847,50884,25717,Spoofed
-21921,-72796,-274196,-116846,50885,25718,Spoofed
-21920,-72795,-274195,-116845,50886,25719,Spoofed
-21919,-72794,-274194,-116844,50887,25720,Spoofed
-21918,-72793,-274193,-116843,50888,25721,Spoofed
-21917,-72792,-274192,-116842,50889,25722,Spoofed
-21916,-72791,-274191,-116841,50890,25723,Spoofed
-21915,-72790,-274190,-116840,50891,25724,Spoofed
-21914,-72789,-274189,-116839,50892,25725,Spoofed
-21913,-72788,-274188,-116838,50893,25726,Spoofed
-21912,-72787,-274187,-116837,50894,25727,Spoofed
-21911,-72786,-274186,-116836,50895,25728,Spoofed
-21910,-72785,-274185,-116835,50896,25729,Spoofed
-21909,-72784,-274184,-116834,50897,25730,Spoofed
-21908,-72783,-274183,-116833,50898,25731,Spoofed
-21907,-72782,-274182,-116832,50899,25732,Spoofed
-21906,-72781,-274181,-116831,50900,25733,Spoofed
-21905,-72780,-274180,-116830,50901,25734,Spoofed
-21904,-72779,-274179,-116829,50902,25735,Spoofed
-21903,-72778,-274178,-116828,50903,25736,Spoofed
-21902,-72777,-274177,-116827,50904,25737,Spoofed
-21901,-72776,-274176,-116826,50905,25738,Spoofed
-21900,-72775,-274175,-116825,50906,25739,Spoofed
-21899,-72774,-274174,-116824,50907,25740,Spoofed
-21898,-72773,-274173,-116823,50908,25741,Spoofed
-21897,-72772,-274172,-116822,50909,25742,Spoofed
-21896,-72771,-274171,-116821,50910,25743,Spoofed
-21895,-72770,-274170,-116820,50911,25744,Spoofed
-21894,-72769,-274169,-116819,50912,25745,Spoofed
-21893,-72768,-274168,-116818,50913,25746,Spoofed
-21892,-72767,-274167,-116817,50914,25747,Spoofed
-21891,-72766,-274166,-116816,50915,25748,Spoofed
-21890,-72765,-274165,-116815,50916,25749,Spoofed
-21889,-72764,-274164,-116814,50917,25750,Spoofed
-21888,-72763,-274163,-116813,50918,25751,Spoofed
-21887,-72762,-274162,-116812,50919,25752,Spoofed
-21886,-72761,-274161,-116811,50920,25753,Spoofed
-21885,-72760,-274160,-116810,50921,25754,Spoofed
-21884,-72759,-274159,-116809,50922,25755,Spoofed
-21883,-72758,-274158,-116808,50923,25756,Spoofed
-21882,-72757,-274157,-116807,50924,25757,Spoofed
-21881,-72756,-274156,-116806,50925,25758,Spoofed
-21880,-72755,-274155,-116805,50926,25759,Spoofed
-21879,-72754,-274154,-116804,50927,25760,Spoofed
-21878,-72753,-274153,-116803,50928,25761,Spoofed
-21877,-72752,-274152,-116802,50929,25762,Spoofed
-21876,-72751,-274151,-116801,50930,25763,Spoofed
-21875,-72750,-274150,-116800,50931,25764,Spoofed
-21874,-72749,-274149,-116799,50932,25765,Spoofed
-21873,-72748,-274148,-116798,50933,25766,Spoofed
-21872,-72747,-274147,-116797,50934,25767,Spoofed
-21871,-72746,-274146,-116796,50935,25768,Spoofed
-21870,-72745,-274145,-116795,50936,25769,Spoofed
-21869,-72744,-274144,-116794,50937,25770,Spoofed
-21868,-72743,-274143,-116793,50938,25771,Spoofed
-21867,-72742,-274142,-116792,50939,25772,Spoofed
-21866,-72741,-274141,-116791,50940,25773,Spoofed
-21865,-72740,-274140,-116790,50941,25774,Spoofed
-21864,-72739,-274139,-116789,50942,25775,Spoofed
-21863,-72738,-274138,-116788,50943,25776,Spoofed
-21862,-72737,-274137,-116787,50944,25777,Spoofed
-21861,-72736,-274136,-116786,50945,25778,Spoofed
-21860,-72735,-274135,-116785,50946,25779,Spoofed
-21859,-72734,-274134,-116784,50947,25780,Spoofed
-21858,-72733,-274133,-116783,50948,25781,Spoofed
-21857,-72732,-274132,-116782,50949,25782,Spoofed
-21856,-72731,-274131,-116781,50950,25783,Spoofed
-21855,-72730,-274130,-116780,50951,25784,Spoofed
-21854,-72729,-274129,-116779,50952,25785,Spoofed
-21853,-72728,-274128,-116778,50953,25786,Spoofed
-21852,-72727,-274127,-116777,50954,25787,Spoofed
-21851,-72726,-274126,-116776,50955,25788,Spoofed
-21850,-72725,-274125,-116775,50956,25789,Spoofed
-21849,-72724,-274124,-116774,50957,25790,Spoofed
-21848,-72723,-274123,-116773,50958,25791,Spoofed
-21847,-72722,-274122,-116772,50959,25792,Spoofed
-21846,-72721,-274121,-116771,50960,25793,Spoofed
-21845,-72720,-274120,-116770,50961,25794,Spoofed
-21844,-72719,-274119,-116769,50962,25795,Spoofed
-21843,-72718,-274118,-116768,50963,25796,Spoofed
-21842,-72717,-274117,-116767,50964,25797,Spoofed
-21841,-72716,-274116,-116766,50965,25798,Spoofed
-21840,-72715,-274115,-116765,50966,25799,Spoofed
-21839,-72714,-274114,-116764,50967,25800,Spoofed
-21838,-72713,-274113,-116763,50968,25801,Spoofed
-21837,-72712,-274112,-116762,50969,25802,Spoofed
-21836,-72711,-274111,-116761,50970,25803,Spoofed
-21835,-72710,-274110,-116760,50971,25804,Spoofed
-21834,-72709,-274109,-116759,50972,25805,Spoofed
-21833,-72708,-274108,-116758,50973,25806,Spoofed
-21832,-72707,-274107,-116757,50974,25807,Spoofed
-21831,-72706,-274106,-116756,50975,25808,Spoofed
-21830,-72705,-274105,-116755,50976,25809,Spoofed
-21829,-72704,-274104,-116754,50977,25810,Spoofed
-21828,-72703,-274103,-116753,50978,25811,Spoofed
-21827,-72702,-274102,-116752,50979,25812,Spoofed
-21826,-72701,-274101,-116751,50980,25813,Spoofed
-21825,-72700,-274100,-116750,50981,25814,Spoofed
-21824,-72699,-274099,-116749,50982,25815,Spoofed
-21823,-72698,-274098,-116748,50983,25816,Spoofed
-21822,-72697,-274097,-116747,50984,25817,Spoofed
-21821,-72696,-274096,-116746,50985,25818,Spoofed
-21820,-72695,-274095,-116745,50986,25819,Spoofed
-21819,-72694,-274094,-116744,50987,25820,Spoofed
-21818,-72693,-274093,-116743,50988,25821,Spoofed
-21817,-72692,-274092,-116742,50989,25822,Spoofed
-21816,-72691,-274091,-116741,50990,25823,Spoofed
-21815,-72690,-274090,-116740,50991,25824,Spoofed
-21814,-72689,-274089,-116739,50992,25825,Spoofed
-21813,-72688,-274088,-116738,50993,25826,Spoofed
-21812,-72687,-274087,-116737,50994,25827,Spoofed
-21811,-72686,-274086,-116736,50995,25828,Spoofed
-21810,-72685,-274085,-116735,50996,25829,Spoofed
-21809,-72684,-274084,-116734,50997,25830,Spoofed
-21808,-72683,-274083,-116733,50998,25831,Spoofed
-21807,-72682,-274082,-116732,50999,25832,Spoofed
-21806,-72681,-274081,-116731,51000,25833,Spoofed
-21805,-72680,-274080,-116730,51001,25834,Spoofed
-21804,-72679,-274079,-116729,51002,25835,Spoofed
-21803,-72678,-274078,-116728,51003,25836,Spoofed
-21802,-72677,-274077,-116727,51004,25837,Spoofed
-21801,-72676,-274076,-116726,51005,25838,Spoofed
-21800,-72675,-274075,-116725,51006,25839,Spoofed
-21799,-72674,-274074,-116724,51007,25840,Spoofed
-21798,-72673,-274073,-116723,51008,25841,Spoofed
-21797,-72672,-274072,-116722,51009,25842,Spoofed
-21796,-72671,-274071,-116721,51010,25843,Spoofed
-21795,-72670,-274070,-116720,51011,25844,Spoofed
-21794,-72669,-274069,-116719,51012,25845,Spoofed
-21793,-72668,-274068,-116718,51013,25846,Spoofed
-21792,-72667,-274067,-116717,51014,25847,Spoofed
-21791,-72666,-274066,-116716,51015,25848,Spoofed
-21790,-72665,-274065,-116715,51016,25849,Spoofed
-21789,-72664,-274064,-116714,51017,25850,Spoofed
-21788,-72663,-274063,-116713,51018,25851,Spoofed
-21787,-72662,-274062,-116712,51019,25852,Spoofed
-21786,-72661,-274061,-116711,51020,25853,Spoofed
-21785,-72660,-274060,-116710,51021,25854,Spoofed
-21784,-72659,-274059,-116709,51022,25855,Spoofed
-21783,-72658,-274058,-116708,51023,25856,Spoofed
-21782,-72657,-274057,-116707,51024,25857,Spoofed
-21781,-72656,-274056,-116706,51025,25858,Spoofed
-21780,-72655,-274055,-116705,51026,25859,Spoofed
-21779,-72654,-274054,-116704,51027,25860,Spoofed
-21778,-72653,-274053,-116703,51028,25861,Spoofed
-21777,-72652,-274052,-116702,51029,25862,Spoofed
-21776,-72651,-274051,-116701,51030,25863,Spoofed
-21775,-72650,-274050,-116700,51031,25864,Spoofed
-21774,-72649,-274049,-116699,51032,25865,Spoofed
-21773,-72648,-274048,-116698,51033,25866,Spoofed
-21772,-72647,-274047,-116697,51034,25867,Spoofed
-21771,-72646,-274046,-116696,51035,25868,Spoofed
-21770,-72645,-274045,-116695,51036,25869,Spoofed
-21769,-72644,-274044,-116694,51037,25870,Spoofed
-21768,-72643,-274043,-116693,51038,25871,Spoofed
-21767,-72642,-274042,-116692,51039,25872,Spoofed
-21766,-72641,-274041,-116691,51040,25873,Spoofed
-21765,-72640,-274040,-116690,51041,25874,Spoofed
-21764,-72639,-274039,-116689,51042,25875,Spoofed
-21763,-72638,-274038,-116688,51043,25876,Spoofed
-21762,-72637,-274037,-116687,51044,25877,Spoofed
-21761,-72636,-274036,-116686,51045,25878,Spoofed
-21760,-72635,-274035,-116685,51046,25879,Spoofed
-21759,-72634,-274034,-116684,51047,25880,Spoofed
-21758,-72633,-274033,-116683,51048,25881,Spoofed
-21757,-72632,-274032,-116682,51049,25882,Spoofed
-21756,-72631,-274031,-116681,51050,25883,Spoofed
-21755,-72630,-274030,-116680,51051,25884,Spoofed
-21754,-72629,-274029,-116679,51052,25885,Spoofed
-21753,-72628,-274028,-116678,51053,25886,Spoofed
-21752,-72627,-274027,-116677,51054,25887,Spoofed
-21751,-72626,-274026,-116676,51055,25888,Spoofed
-21750,-72625,-274025,-116675,51056,25889,Spoofed
-21749,-72624,-274024,-116674,51057,25890,Spoofed
-21748,-72623,-274023,-116673,51058,25891,Spoofed
-21747,-72622,-274022,-116672,51059,25892,Spoofed
-21746,-72621,-274021,-116671,51060,25893,Spoofed
-21745,-72620,-274020,-116670,51061,25894,Spoofed
-21744,-72619,-274019,-116669,51062,25895,Spoofed
-21743,-72618,-274018,-116668,51063,25896,Spoofed
-21742,-72617,-274017,-116667,51064,25897,Spoofed
-21741,-72616,-274016,-116666,51065,25898,Spoofed
-21740,-72615,-274015,-116665,51066,25899,Spoofed
-21739,-72614,-274014,-116664,51067,25900,Spoofed
-21738,-72613,-274013,-116663,51068,25901,Spoofed
-21737,-72612,-274012,-116662,51069,25902,Spoofed
-21736,-72611,-274011,-116661,51070,25903,Spoofed
-21735,-72610,-274010,-116660,51071,25904,Spoofed
-21734,-72609,-274009,-116659,51072,25905,Spoofed
-21733,-72608,-274008,-116658,51073,25906,Spoofed
-21732,-72607,-274007,-116657,51074,25907,Spoofed
-21731,-72606,-274006,-116656,51075,25908,Spoofed
-21730,-72605,-274005,-116655,51076,25909,Spoofed
-21729,-72604,-274004,-116654,51077,25910,Spoofed
-21728,-72603,-274003,-116653,51078,25911,Spoofed
-21727,-72602,-274002,-116652,51079,25912,Spoofed
-21726,-72601,-274001,-116651,51080,25913,Spoofed
-21725,-72600,-274000,-116650,51081,25914,Spoofed
-21724,-72599,-273999,-116649,51082,25915,Spoofed
-21723,-72598,-273998,-116648,51083,25916,Spoofed
-21722,-72597,-273997,-116647,51084,25917,Spoofed
-21721,-72596,-273996,-116646,51085,25918,Spoofed
-21720,-72595,-273995,-116645,51086,25919,Spoofed
-21719,-72594,-273994,-116644,51087,25920,Spoofed
-21718,-72593,-273993,-116643,51088,25921,Spoofed
-21717,-72592,-273992,-116642,51089,25922,Spoofed
-21716,-72591,-273991,-116641,51090,25923,Spoofed
-21715,-72590,-273990,-116640,51091,25924,Spoofed
-21714,-72589,-273989,-116639,51092,25925,Spoofed
-21713,-72588,-273988,-116638,51093,25926,Spoofed
-21712,-72587,-273987,-116637,51094,25927,Spoofed
-21711,-72586,-273986,-116636,51095,25928,Spoofed
-21710,-72585,-273985,-116635,51096,25929,Spoofed
-21709,-72584,-273984,-116634,51097,25930,Spoofed
-21708,-72583,-273983,-116633,51098,25931,Spoofed
-21707,-72582,-273982,-116632,51099,25932,Spoofed
-21706,-72581,-273981,-116631,51100,25933,Spoofed
-21705,-72580,-273980,-116630,51101,25934,Spoofed
