I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
41498,-80610,-32536,5881,-31019,-95110,Spoofed
41499,-80609,-32535,5882,-31018,-95109,Spoofed
41500,-80608,-32534,5883,-31017,-95108,Spoofed
41501,-80607,-32533,5884,-31016,-95107,Spoofed
41502,-80606,-32532,5885,-31015,-95106,Spoofed
41503,-80605,-32531,5886,-31014,-95105,Spoofed
41504,-80604,-32530,5887,-31013,-95104,Spoofed
41505,-80603,-32529,5888,-31012,-95103,Spoofed
41506,-80602,-32528,5889,-31011,-95102,Spoofed
41507,-80601,-32527,5890,-31010,-95101,Spoofed
41508,-80600,-32526,5891,-31009,-95100,Spoofed
41509,-80599,-32525,5892,-31008,-95099,Spoofed
41510,-80598,-32524,5893,-31007,-95098,Spoofed
41511,-80597,-32523,5894,-31006,-95097,Spoofed
41512,-80596,-32522,5895,-31005,-95096,Spoofed
41513,-80595,-32521,5896,-31004,-95095,Spoofed
41514,-80594,-32520,5897,-31003,-95094,Spoofed
41515,-80593,-32519,5898,-31002,-95093,Spoofed
41516,-80592,-32518,5899,-31001,-95092,Spoofed
41517,-80591,-32517,5900,-31000,-95091,Spoofed
41518,-80590,-32516,5901,-30999,-95090,Spoofed
41519,-80589,-32515,5902,-30998,-95089,Spoofed
41520,-80588,-32514,5903,-30997,-95088,Spoofed
41521,-80587,-32513,5904,-30996,-95087,Spoofed
41522,-80586,-32512,5905,-30995,-95086,Spoofed
41523,-80585,-32511,5906,-30994,-95085,Spoofed
41524,-80584,-32510,5907,-30993,-95084,Spoofed
41525,-80583,-32509,5908,-30992,-95083,Spoofed
41526,-80582,-32508,5909,-30991,-95082,Spoofed
41527,-80581,-32507,5910,-30990,-95081,Spoofed
41528,-80580,-32506,5911,-30989,-95080,Spoofed
41529,-80579,-32505,5912,-30988,-95079,Spoofed
41530,-80578,-32504,5913,-30987,-95078,Spoofed
41531,-80577,-32503,5914,-30986,-95077,Spoofed
41532,-80576,-32502,5915,-30985,-95076,Spoofed
41533,-80575,-32501,5916,-30984,-95075,Spoofed
41534,-80574,-32500,5917,-30983,-95074,Spoofed
41535,-80573,-32499,5918,-30982,-95073,Spoofed
41536,-80572,-32498,5919,-30981,-95072,Spoofed
41537,-80571,-32497,5920,-30980,-95071,Spoofed
41538,-80570,-32496,5921,-30979,-95070,Spoofed
41539,-80569,-32495,5922,-30978,-95069,Spoofed
41540,-80568,-32494,5923,-30977,-95068,Spoofed
41541,-80567,-32493,5924,-30976,-95067,Spoofed
41542,-80566,-32492,5925,-30975,-95066,Spoofed
41543,-80565,-32491,5926,-30974,-95065,Spoofed
41544,-80564,-32490,5927,-30973,-95064,Spoofed
41545,-80563,-32489,5928,-30972,-95063,Spoofed
41546,-80562,-32488,5929,-30971,-95062,Spoofed
41547,-80561,-32487,5930,-30970,-95061,Spoofed
41548,-80560,-32486,5931,-30969,-95060,Spoofed
41549,-80559,-32485,5932,-30968,-95059,Spoofed
41550,-80558,-32484,5933,-30967,-95058,Spoofed
41551,-80557,-32483,5934,-30966,-95057,Spoofed
41552,-80556,-32482,5935,-30965,-95056,Spoofed
41553,-80555,-32481,5936,-30964,-95055,Spoofed
41554,-80554,-32480,5937,-30963,-95054,Spoofed
41555,-80553,-32479,5938,-30962,-95053,Spoofed
41556,-80552,-32478,5939,-30961,-95052,Spoofed
41557,-80551,-32477,5940,-30960,-95051,Spoofed
41558,-80550,-32476,5941,-30959,-95050,Spoofed
41559,-80549,-32475,5942,-30958,-95049,Spoofed
41560,-80548,-32474,5943,-30957,-95048,Spoofed
41561,-80547,-32473,5944,-30956,-95047,Spoofed
41562,-80546,-32472,5945,-30955,-95046,Spoofed
41563,-80545,-32471,5946,-30954,-95045,Spoofed
41564,-80544,-32470,5947,-30953,-95044,Spoofed
41565,-80543,-32469,5948,-30952,-95043,Spoofed
41566,-80542,-32468,5949,-30951,-95042,Spoofed
41567,-80541,-32467,5950,-30950,-95041,Spoofed
41568,-80540,-32466,5951,-30949,-95040,Spoofed
41569,-80539,-32465,5952,-30948,-95039,Spoofed
41570,-80538,-32464,5953,-30947,-95038,Spoofed
41571,-80537,-32463,5954,-30946,-95037,Spoofed
41572,-80536,-32462,5955,-30945,-95036,Spoofed
41573,-80535,-32461,5956,-30944,-95035,Spoofed
41574,-80534,-32460,5957,-30943,-95034,Spoofed
41575,-80533,-32459,5958,-30942,-95033,Spoofed
41576,-80532,-32458,5959,-30941,-95032,Spoofed
41577,-80531,-32457,5960,-30940,-95031,Spoofed
41578,-80530,-32456,5961,-30939,-95030,Spoofed
41579,-80529,-32455,5962,-30938,-95029,Spoofed
41580,-80528,-32454,5963,-30937,-95028,Spoofed
41581,-80527,-32453,5964,-30936,-95027,Spoofed
41582,-80526,-32452,5965,-30935,-95026,Spoofed
41583,-80525,-32451,5966,-30934,-95025,Spoofed
41584,-80524,-32450,5967,-30933,-95024,Spoofed
41585,-80523,-32449,5968,-30932,-95023,Spoofed
41586,-80522,-32448,5969,-30931,-95022,Spoofed
41587,-80521,-32447,5970,-30930,-95021,Spoofed
41588,-80520,-32446,5971,-30929,-95020,Spoofed
41589,-80519,-32445,5972,-30928,-95019,Spoofed
41590,-80518,-32444,5973,-30927,-95018,Spoofed
41591,-80517,-32443,5974,-30926,-95017,Spoofed
41592,-80516,-32442,5975,-30925,-95016,Spoofed
41593,-80515,-32441,5976,-30924,-95015,Spoofed
41594,-80514,-32440,5977,-30923,-95014,Spoofed
41595,-80513,-32439,5978,-30922,-95013,Spoofed
41596,-80512,-32438,5979,-30921,-95012,Spoofed
41597,-80511,-32437,5980,-30920,-95011,Spoofed
41598,-80510,-32436,5981,-30919,-95010,Spoofed
41599,-80509,-32435,5982,-30918,-95009,Spoofed
41600,-80508,-32434,5983,-30917,-95008,Spoofed
41601,-80507,-32433,5984,-30916,-95007,Spoofed
41602,-80506,-32432,5985,-30915,-95006,Spoofed
41603,-80505,-32431,5986,-30914,-95005,Spoofed
41604,-80504,-32430,5987,-30913,-95004,Spoofed
41605,-80503,-32429,5988,-30912,-95003,Spoofed
41606,-80502,-32428,5989,-30911,-95002,Spoofed
41607,-80501,-32427,5990,-30910,-95001,Spoofed
41608,-80500,-32426,5991,-30909,-95000,Spoofed
41609,-80499,-32425,5992,-30908,-94999,Spoofed
41610,-80498,-32424,5993,-30907,-94998,Spoofed
41611,-80497,-32423,5994,-30906,-94997,Spoofed
41612,-80496,-32422,5995,-30905,-94996,Spoofed
41613,-80495,-32421,5996,-30904,-94995,Spoofed
41614,-80494,-32420,5997,-30903,-94994,Spoofed
41615,-80493,-32419,5998,-30902,-94993,Spoofed
41616,-80492,-32418,5999,-30901,-94992,Spoofed
41617,-80491,-32417,6000,-30900,-94991,Spoofed
41618,-80490,-32416,6001,-30899,-94990,Spoofed
41619,-80489,-32415,6002,-30898,-94989,Spoofed
41620,-80488,-32414,6003,-30897,-94988,Spoofed
41621,-80487,-32413,6004,-30896,-94987,Spoofed
41622,-80486,-32412,6005,-30895,-94986,Spoofed
41623,-80485,-32411,6006,-30894,-94985,Spoofed
41624,-80484,-32410,6007,-30893,-94984,Spoofed
41625,-80483,-32409,6008,-30892,-94983,Spoofed
41626,-80482,-32408,6009,-30891,-94982,Spoofed
41627,-80481,-32407,6010,-30890,-94981,Spoofed
41628,-80480,-32406,6011,-30889,-94980,Spoofed
41629,-80479,-32405,6012,-30888,-94979,Spoofed
41630,-80478,-32404,6013,-30887,-94978,Spoofed
41631,-80477,-32403,6014,-30886,-94977,Spoofed
41632,-80476,-32402,6015,-30885,-94976,Spoofed
41633,-80475,-32401,6016,-30884,-94975,Spoofed
41634,-80474,-32400,6017,-30883,-94974,Spoofed
41635,-80473,-32399,6018,-30882,-94973,Spoofed
41636,-80472,-32398,6019,-30881,-94972,Spoofed
41637,-80471,-32397,6020,-30880,-94971,Spoofed
41638,-80470,-32396,6021,-30879,-94970,Spoofed
41639,-80469,-32395,6022,-30878,-94969,Spoofed
41640,-80468,-32394,6023,-30877,-94968,Spoofed
41641,-80467,-32393,6024,-30876,-94967,Spoofed
41642,-80466,-32392,6025,-30875,-94966,Spoofed
41643,-80465,-32391,6026,-30874,-94965,Spoofed
41644,-80464,-32390,6027,-30873,-94964,Spoofed
41645,-80463,-32389,6028,-30872,-94963,Spoofed
41646,-80462,-32388,6029,-30871,-94962,Spoofed
41647,-80461,-32387,6030,-30870,-94961,Spoofed
41648,-80460,-32386,6031,-30869,-94960,Spoofed
41649,-80459,-32385,6032,-30868,-94959,Spoofed
41650,-80458,-32384,6033,-30867,-94958,Spoofed
41651,-80457,-32383,6034,-30866,-94957,Spoofed
41652,-80456,-32382,6035,-30865,-94956,Spoofed
41653,-80455,-32381,6036,-30864,-94955,Spoofed
41654,-80454,-32380,6037,-30863,-94954,Spoofed
41655,-80453,-32379,6038,-30862,-94953,Spoofed
41656,-80452,-32378,6039,-30861,-94952,Spoofed
41657,-80451,-32377,6040,-30860,-94951,Spoofed
41658,-80450,-32376,6041,-30859,-94950,Spoofed
41659,-80449,-32375,6042,-30858,-94949,Spoofed
41660,-80448,-32374,6043,-30857,-94948,Spoofed
41661,-80447,-32373,6044,-30856,-94947,Spoofed
41662,-80446,-32372,6045,-30855,-94946,Spoofed
41663,-80445,-32371,6046,-30854,-94945,Spoofed
41664,-80444,-32370,6047,-30853,-94944,Spoofed
41665,-80443,-32369,6048,-30852,-94943,Spoofed
41666,-80442,-32368,6049,-30851,-94942,Spoofed
41667,-80441,-32367,6050,-30850,-94941,Spoofed
41668,-80440,-32366,6051,-30849,-94940,Spoofed
41669,-80439,-32365,6052,-30848,-94939,Spoofed
41670,-80438,-32364,6053,-30847,-94938,Spoofed
41671,-80437,-32363,6054,-30846,-94937,Spoofed
41672,-80436,-32362,6055,-30845,-94936,Spoofed
41673,-80435,-32361,6056,-30844,-94935,Spoofed
41674,-80434,-32360,6057,-30843,-94934,Spoofed
41675,-80433,-32359,6058,-30842,-94933,Spoofed
41676,-80432,-32358,6059,-30841,-94932,Spoofed
41677,-80431,-32357,6060,-30840,-94931,Spoofed
41678,-80430,-32356,6061,-30839,-94930,Spoofed
41679,-80429,-32355,6062,-30838,-94929,Spoofed
41680,-80428,-32354,6063,-30837,-94928,Spoofed
41681,-80427,-32353,6064,-30836,-94927,Spoofed
41682,-80426,-32352,6065,-30835,-94926,Spoofed
41683,-80425,-32351,6066,-30834,-94925,Spoofed
41684,-80424,-32350,6067,-30833,-94924,Spoofed
41685,-80423,-32349,6068,-30832,-94923,Spoofed
41686,-80422,-32348,6069,-30831,-94922,Spoofed
41687,-80421,-32347,6070,-30830,-94921,Spoofed
41688,-80420,-32346,6071,-30829,-94920,Spoofed
41689,-80419,-32345,6072,-30828,-94919,Spoofed
41690,-80418,-32344,6073,-30827,-94918,Spoofed
41691,-80417,-32343,6074,-30826,-94917,Spoofed
41692,-80416,-32342,6075,-30825,-94916,Spoofed
41693,-80415,-32341,6076,-30824,-94915,Spoofed
41694,-80414,-32340,6077,-30823,-94914,Spoofed
41695,-80413,-32339,6078,-30822,-94913,Spoofed
41696,-80412,-32338,6079,-30821,-94912,Spoofed
41697,-80411,-32337,6080,-30820,-94911,Spoofed
41698,-80410,-32336,6081,-30819,-94910,Spoofed
41699,-80409,-32335,6082,-30818,-94909,Spoofed
41700,-80408,-32334,6083,-30817,-94908,Spoofed
41701,-80407,-32333,6084,-30816,-94907,Spoofed
41702,-80406,-32332,6085,-30815,-94906,Spoofed
41703,-80405,-32331,6086,-30814,-94905,Spoofed
41704,-80404,-32330,6087,-30813,-94904,Spoofed
41705,-80403,-32329,6088,-30812,-94903,Spoofed
41706,-80402,-32328,6089,-30811,-94902,Spoofed
41707,-80401,-32327,6090,-30810,-94901,Spoofed
41708,-80400,-32326,6091,-30809,-94900,Spoofed
41709,-80399,-32325,6092,-30808,-94899,Spoofed
41710,-80398,-32324,6093,-30807,-94898,Spoofed
41711,-80397,-32323,6094,-30806,-94897,Spoofed
41712,-80396,-32322,6095,-30805,-94896,Spoofed
41713,-80395,-32321,6096,-30804,-94895,Spoofed
41714,-80394,-32320,6097,-30803,-94894,Spoofed
41715,-80393,-32319,6098,-30802,-94893,Spoofed
41716,-80392,-32318,6099,-30801,-94892,Spoofed
41717,-80391,-32317,6100,-30800,-94891,Spoofed
41718,-80390,-32316,6101,-30799,-94890,Spoofed
41719,-80389,-32315,6102,-30798,-94889,Spoofed
41720,-80388,-32314,6103,-30797,-94888,Spoofed
41721,-80387,-32313,6104,-30796,-94887,Spoofed
41722,-80386,-32312,6105,-30795,-94886,Spoofed
41723,-80385,-32311,6106,-30794,-94885,Spoofed
41724,-80384,-32310,6107,-30793,-94884,Spoofed
41725,-80383,-32309,6108,-30792,-94883,Spoofed
41726,-80382,-32308,6109,-30791,-94882,Spoofed
41727,-80381,-32307,6110,-30790,-94881,Spoofed
41728,-80380,-32306,6111,-30789,-94880,Spoofed
41729,-80379,-32305,6112,-30788,-94879,Spoofed
41730,-80378,-32304,6113,-30787,-94878,Spoofed
41731,-80377,-32303,6114,-30786,-94877,Spoofed
41732,-80376,-32302,6115,-30785,-94876,Spoofed
41733,-80375,-32301,6116,-30784,-94875,Spoofed
41734,-80374,-32300,6117,-30783,-94874,Spoofed
41735,-80373,-32299,6118,-30782,-94873,Spoofed
41736,-80372,-32298,6119,-30781,-94872,Spoofed
41737,-80371,-32297,6120,-30780,-94871,Spoofed
41738,-80370,-32296,6121,-30779,-94870,Spoofed
41739,-80369,-32295,6122,-30778,-94869,Spoofed
41740,-80368,-32294,6123,-30777,-94868,Spoofed
41741,-80367,-32293,6124,-30776,-94867,Spoofed
41742,-80366,-32292,6125,-30775,-94866,Spoofed
41743,-80365,-32291,6126,-30774,-94865,Spoofed
41744,-80364,-32290,6127,-30773,-94864,Spoofed
41745,-80363,-32289,6128,-30772,-94863,Spoofed
41746,-80362,-32288,6129,-30771,-94862,Spoofed
41747,-80361,-32287,6130,-30770,-94861,Spoofed
41748,-80360,-32286,6131,-30769,-94860,Spoofed
41749,-80359,-32285,6132,-30768,-94859,Spoofed
41750,-80358,-32284,6133,-30767,-94858,Spoofed
41751,-80357,-32283,6134,-30766,-94857,Spoofed
41752,-80356,-32282,6135,-30765,-94856,Spoofed
41753,-80355,-32281,6136,-30764,-94855,Spoofed
41754,-80354,-32280,6137,-30763,-94854,Spoofed
41755,-80353,-32279,6138,-30762,-94853,Spoofed
41756,-80352,-32278,6139,-30761,-94852,Spoofed
41757,-80351,-32277,6140,-30760,-94851,Spoofed
41758,-80350,-32276,6141,-30759,-94850,Spoofed
41759,-80349,-32275,6142,-30758,-94849,Spoofed
41760,-80348,-32274,6143,-30757,-94848,Spoofed
41761,-80347,-32273,6144,-30756,-94847,Spoofed
41762,-80346,-32272,6145,-30755,-94846,Spoofed
41763,-80345,-32271,6146,-30754,-94845,Spoofed
41764,-80344,-32270,6147,-30753,-94844,Spoofed
41765,-80343,-32269,6148,-30752,-94843,Spoofed
41766,-80342,-32268,6149,-30751,-94842,Spoofed
41767,-80341,-32267,6150,-30750,-94841,Spoofed
41768,-80340,-32266,6151,-30749,-94840,Spoofed
41769,-80339,-32265,6152,-30748,-94839,Spoofed
41770,-80338,-32264,6153,-30747,-94838,Spoofed
41771,-80337,-32263,6154,-30746,-94837,Spoofed
41772,-80336,-32262,6155,-30745,-94836,Spoofed
41773,-80335,-32261,6156,-30744,-94835,Spoofed
41774,-80334,-32260,6157,-30743,-94834,Spoofed
41775,-80333,-32259,6158,-30742,-94833,Spoofed
41776,-80332,-32258,6159,-30741,-94832,Spoofed
41777,-80331,-32257,6160,-30740,-94831,Spoofed
41778,-80330,-32256,6161,-30739,-94830,Spoofed
41779,-80329,-32255,6162,-30738,-94829,Spoofed
41780,-80328,-32254,6163,-30737,-94828,Spoofed
41781,-80327,-32253,6164,-30736,-94827,Spoofed
41782,-80326,-32252,6165,-30735,-94826,Spoofed
41783,-80325,-32251,6166,-30734,-94825,Spoofed
41784,-80324,-32250,6167,-30733,-94824,Spoofed
41785,-80323,-32249,6168,-30732,-94823,Spoofed
41786,-80322,-32248,6169,-30731,-94822,Spoofed
41787,-80321,-32247,6170,-30730,-94821,Spoofed
41788,-80320,-32246,6171,-30729,-94820,Spoofed
41789,-80319,-32245,6172,-30728,-94819,Spoofed
41790,-80318,-32244,6173,-30727,-94818,Spoofed
41791,-80317,-32243,6174,-30726,-94817,Spoofed
41792,-80316,-32242,6175,-30725,-94816,Spoofed
41793,-80315,-32241,6176,-30724,-94815,Spoofed
41794,-80314,-32240,6177,-30723,-94814,Spoofed
41795,-80313,-32239,6178,-30722,-94813,Spoofed
41796,-80312,-32238,6179,-30721,-94812,Spoofed
41797,-80311,-32237,6180,-30720,-94811,Spoofed
41798,-80310,-32236,6181,-30719,-94810,Spoofed
41799,-80309,-32235,6182,-30718,-94809,Spoofed
41800,-80308,-32234,6183,-30717,-94808,Spoofed
41801,-80307,-32233,6184,-30716,-94807,Spoofed
41802,-80306,-32232,6185,-30715,-94806,Spoofed
41803,-80305,-32231,6186,-30714,-94805,Spoofed
41804,-80304,-32230,6187,-30713,-94804,Spoofed
41805,-80303,-32229,6188,-30712,-94803,Spoofed
41806,-80302,-32228,6189,-30711,-94802,Spoofed
41807,-80301,-32227,6190,-30710,-94801,Spoofed
41808,-80300,-32226,6191,-30709,-94800,Spoofed
41809,-80299,-32225,6192,-30708,-94799,Spoofed
41810,-80298,-32224,6193,-30707,-94798,Spoofed
41811,-80297,-32223,6194,-30706,-94797,Spoofed
41812,-80296,-32222,6195,-30705,-94796,Spoofed
41813,-80295,-32221,6196,-30704,-94795,Spoofed
41814,-80294,-32220,6197,-30703,-94794,Spoofed
41815,-80293,-32219,6198,-30702,-94793,Spoofed
41816,-80292,-32218,6199,-30701,-94792,Spoofed
41817,-80291,-32217,6200,-30700,-94791,Spoofed
41818,-80290,-32216,6201,-30699,-94790,Spoofed
41819,-80289,-32215,6202,-30698,-94789,Spoofed
41820,-80288,-32214,6203,-30697,-94788,Spoofed
41821,-80287,-32213,6204,-30696,-94787,Spoofed
41822,-80286,-32212,6205,-30695,-94786,Spoofed
41823,-80285,-32211,6206,-30694,-94785,Spoofed
41824,-80284,-32210,6207,-30693,-94784,Spoofed
41825,-80283,-32209,6208,-30692,-94783,Spoofed
41826,-80282,-32208,6209,-30691,-94782,Spoofed
41827,-80281,-32207,6210,-30690,-94781,Spoofed
41828,-80280,-32206,6211,-30689,-94780,Spoofed
41829,-80279,-32205,6212,-30688,-94779,Spoofed
41830,-80278,-32204,6213,-30687,-94778,Spoofed
41831,-80277,-32203,6214,-30686,-94777,Spoofed
41832,-80276,-32202,6215,-30685,-94776,Spoofed
41833,-80275,-32201,6216,-30684,-94775,Spoofed
41834,-80274,-32200,6217,-30683,-94774,Spoofed
41835,-80273,-32199,6218,-30682,-94773,Spoofed
41836,-80272,-32198,6219,-30681,-94772,Spoofed
41837,-80271,-32197,6220,-30680,-94771,Spoofed
41838,-80270,-32196,6221,-30679,-94770,Spoofed
41839,-80269,-32195,6222,-30678,-94769,Spoofed
41840,-80268,-32194,6223,-30677,-94768,Spoofed
41841,-80267,-32193,6224,-30676,-94767,Spoofed
41842,-80266,-32192,6225,-30675,-94766,Spoofed
41843,-80265,-32191,6226,-30674,-94765,Spoofed
41844,-80264,-32190,6227,-30673,-94764,Spoofed
41845,-80263,-32189,6228,-30672,-94763,Spoofed
41846,-80262,-32188,6229,-30671,-94762,Spoofed
41847,-80261,-32187,6230,-30670,-94761,Spoofed
41848,-80260,-32186,6231,-30669,-94760,Spoofed
41849,-80259,-32185,6232,-30668,-94759,Spoofed
41850,-80258,-32184,6233,-30667,-94758,Spoofed
41851,-80257,-32183,6234,-30666,-94757,Spoofed
41852,-80256,-32182,6235,-30665,-94756,Spoofed
41853,-80255,-32181,6236,-30664,-94755,Spoofed
41854,-80254,-32180,6237,-30663,-94754,Spoofed
41855,-80253,-32179,6238,-30662,-94753,Spoofed
41856,-80252,-32178,6239,-30661,-94752,Spoofed
41857,-80251,-32177,6240,-30660,-94751,Spoofed
41858,-80250,-32176,6241,-30659,-94750,Spoofed
41859,-80249,-32175,6242,-30658,-94749,Spoofed
41860,-80248,-32174,6243,-30657,-94748,Spoofed
41861,-80247,-32173,6244,-30656,-94747,Spoofed
41862,-80246,-32172,6245,-30655,-94746,Spoofed
41863,-80245,-32171,6246,-30654,-94745,Spoofed
41864,-80244,-32170,6247,-30653,-94744,Spoofed
41865,-80243,-32169,6248,-30652,-94743,Spoofed
41866,-80242,-32168,6249,-30651,-94742,Spoofed
41867,-80241,-32167,6250,-30650,-94741,Spoofed
41868,-80240,-32166,6251,-30649,-94740,Spoofed
41869,-80239,-32165,6252,-30648,-94739,Spoofed
41870,-80238,-32164,6253,-30647,-94738,Spoofed
41871,-80237,-32163,6254,-30646,-94737,Spoofed
41872,-80236,-32162,6255,-30645,-94736,Spoofed
41873,-80235,-32161,6256,-30644,-94735,Spoofed
41874,-80234,-32160,6257,-30643,-94734,Spoofed
41875,-80233,-32159,6258,-30642,-94733,Spoofed
41876,-80232,-32158,6259,-30641,-94732,Spoofed
41877,-80231,-32157,6260,-30640,-94731,Spoofed
41878,-80230,-32156,6261,-30639,-94730,Spoofed
41879,-80229,-32155,6262,-30638,-94729,Spoofed
41880,-80228,-32154,6263,-30637,-94728,Spoofed
41881,-80227,-32153,6264,-30636,-94727,Spoofed
41882,-80226,-32152,6265,-30635,-94726,Spoofed
41883,-80225,-32151,6266,-30634,-94725,Spoofed
41884,-80224,-32150,6267,-30633,-94724,Spoofed
41885,-80223,-32149,6268,-30632,-94723,Spoofed
41886,-80222,-32148,6269,-30631,-94722,Spoofed
41887,-80221,-32147,6270,-30630,-94721,Spoofed
41888,-80220,-32146,6271,-30629,-94720,Spoofed
41889,-80219,-32145,6272,-30628,-94719,Spoofed
41890,-80218,-32144,6273,-30627,-94718,Spoofed
41891,-80217,-32143,6274,-30626,-94717,Spoofed
41892,-80216,-32142,6275,-30625,-94716,Spoofed
41893,-80215,-32141,6276,-30624,-94715,Spoofed
41894,-80214,-32140,6277,-30623,-94714,Spoofed
41895,-80213,-32139,6278,-30622,-94713,Spoofed
41896,-80212,-32138,6279,-30621,-94712,Spoofed
41897,-80211,-32137,6280,-30620,-94711,Spoofed
41898,-80210,-32136,6281,-30619,-94710,Spoofed
41899,-80209,-32135,6282,-30618,-94709,Spoofed
41900,-80208,-32134,6283,-30617,-94708,Spoofed
41901,-80207,-32133,6284,-30616,-94707,Spoofed
41902,-80206,-32132,6285,-30615,-94706,Spoofed
41903,-80205,-32131,6286,-30614,-94705,Spoofed
41904,-80204,-32130,6287,-30613,-94704,Spoofed
41905,-80203,-32129,6288,-30612,-94703,Spoofed
41906,-80202,-32128,6289,-30611,-94702,Spoofed
41907,-80201,-32127,6290,-30610,-94701,Spoofed
41908,-80200,-32126,6291,-30609,-94700,Spoofed
41909,-80199,-32125,6292,-30608,-94699,Spoofed
41910,-80198,-32124,6293,-30607,-94698,Spoofed
41911,-80197,-32123,6294,-30606,-94697,Spoofed
41912,-80196,-32122,6295,-30605,-94696,Spoofed
41913,-80195,-32121,6296,-30604,-94695,Spoofed
41914,-80194,-32120,6297,-30603,-94694,Spoofed
41915,-80193,-32119,6298,-30602,-94693,Spoofed
41916,-80192,-32118,6299,-30601,-94692,Spoofed
41917,-80191,-32117,6300,-30600,-94691,Spoofed
41918,-80190,-32116,6301,-30599,-94690,Spoofed
41919,-80189,-32115,6302,-30598,-94689,Spoofed
41920,-80188,-32114,6303,-30597,-94688,Spoofed
41921,-80187,-32113,6304,-30596,-94687,Spoofed
41922,-80186,-32112,6305,-30595,-94686,Spoofed
41923,-80185,-32111,6306,-30594,-94685,Spoofed
41924,-80184,-32110,6307,-30593,-94684,Spoofed
41925,-80183,-32109,6308,-30592,-94683,Spoofed
41926,-80182,-32108,6309,-30591,-94682,Spoofed
41927,-80181,-32107,6310,-30590,-94681,Spoofed
41928,-80180,-32106,6311,-30589,-94680,Spoofed
41929,-80179,-32105,6312,-30588,-94679,Spoofed
41930,-80178,-32104,6313,-30587,-94678,Spoofed
41931,-80177,-32103,6314,-30586,-94677,Spoofed
41932,-80176,-32102,6315,-30585,-94676,Spoofed
41933,-80175,-32101,6316,-30584,-94675,Spoofed
41934,-80174,-32100,6317,-30583,-94674,Spoofed
41935,-80173,-32099,6318,-30582,-94673,Spoofed
41936,-80172,-32098,6319,-30581,-94672,Spoofed
41937,-80171,-32097,6320,-30580,-94671,Spoofed
